Time,Source,Destination,Protocol,Length,SrcPort,DstPort,Flags,Seq,Ack,Win,Len,MSS,response_time,Flag_encode,SrcPort_encode,DstPort_encode,protocol_encoded,has_response_time,time_dif,anomaly_score,is_anomaly
4.641661139427041e-06,192.168.1.101,192.168.1.100,TCP,-0.004126547455295733,0.006380500356403971,0.05347798118882457,ACK,5.5587213503038374e-08,4.3234499391252074e-08,0.000303903238782377,0.0,0.0,0.4344043795430661,0.0,0.00022040996253030638,0.0019836896627727575,0.0,1.0,0.00010725165569743514,-0.43984909815512274,False
4.719900836013564e-06,192.168.1.101,192.168.1.100,TCP,-0.004126547455295733,0.006380500356403971,0.05347798118882457,"FIN, ACK",5.5587213503038374e-08,4.3234499391252074e-08,0.000303903238782377,0.0,0.0,0.4340966325544353,0.3333333333333333,0.00022040996253030638,0.0019836896627727575,0.0,1.0,0.00019181546115118085,-0.44299294474882556,False
4.743737302715552e-06,192.168.1.100,192.168.1.101,TCP,-0.004126547455295733,0.05347798118882457,0.006380500356403971,ACK,4.3234499391252074e-08,5.8675392030984955e-08,0.00030144447471455726,0.0,0.0,0.4340966325544353,0.0,0.0019836896627727575,0.00022040996253030638,0.0,1.0,5.8438402142834486e-05,-0.4333713462576065,False
4.876941087226659e-06,192.168.1.100,192.168.1.101,TCP,0.0013755158184319133,0.05356490898659574,0.006380500356403971,SYN,0.0,0.0,0.00030980427254514303,0.0,1.0,0.43423966988717916,0.6666666666666666,0.0030857394754242894,0.00022040996253030638,0.0,1.0,0.00032656754138642115,-0.43140054031020586,False
4.910031711589418e-06,192.168.1.101,192.168.1.100,TCP,0.0013755158184319133,0.006380500356403971,0.05356490898659574,"SYN, ACK",0.0,3.0881785279465765e-09,0.00030980427254514303,0.0,1.0,0.43423966988717916,1.0,0.00022040996253030638,0.0030857394754242894,0.0,1.0,8.112625238652155e-05,-0.44664395822357283,False
4.939757187711897e-06,192.168.1.100,192.168.1.101,TCP,-0.004126547455295733,0.05356490898659574,0.006380500356403971,ACK,3.0881785279465765e-09,3.0881785279465765e-09,0.00030980427254514303,0.0,0.0,0.43372820306100407,0.0,0.0030857394754242894,0.00022040996253030638,0.0,0.0,7.287612502517928e-05,-0.4455484199671216,False
5.181487002972054e-06,192.168.1.100,192.168.1.104,TCP,-0.004126547455295733,0.0534953667483788,0.006380500356403971,"FIN, ACK",4.014632086330549e-08,3.396996380741234e-08,0.00030488674440950353,0.0,0.0,0.4344043795430661,0.3333333333333333,0.002204099625303064,0.00022040996253030638,0.0,1.0,0.0005926341487896752,-0.44392970733039666,False
5.225233930095701e-06,192.168.1.104,192.168.1.100,TCP,-0.004126547455295733,0.006380500356403971,0.0534953667483788,ACK,3.396996380741234e-08,4.3234499391252074e-08,0.000303903238782377,0.0,0.0,0.4344043795430661,0.0,0.00022040996253030638,0.002204099625303064,0.0,1.0,0.00010725165569743514,-0.45679447916448473,False
5.295341185101547e-06,192.168.1.104,192.168.1.100,TCP,-0.004126547455295733,0.006380500356403971,0.0534953667483788,"FIN, ACK",3.396996380741234e-08,4.3234499391252074e-08,0.000303903238782377,0.0,0.0,0.4340749602312923,0.3333333333333333,0.00022040996253030638,0.002204099625303064,0.0,1.0,0.00017187765336127456,-0.42776372454496153,False
5.317775506703418e-06,192.168.1.100,192.168.1.104,TCP,-0.004126547455295733,0.0534953667483788,0.006380500356403971,ACK,4.3234499391252074e-08,3.705814233535892e-08,0.00030488674440950353,0.0,0.0,0.4340749602312923,0.0,0.002204099625303064,0.00022040996253030638,0.0,1.0,5.500084907560795e-05,-0.43580216520587545,False
5.451259720234548e-06,192.168.1.100,192.168.1.104,TCP,0.0013755158184319133,0.053582294546149975,0.006380500356403971,SYN,0.0,0.0,0.00030980427254514303,0.0,1.0,0.43422666649329333,0.6666666666666666,0.0033061494379545957,0.00022040996253030638,0.0,1.0,0.00032725505199986696,-0.4271044415458976,False
5.483509057537237e-06,192.168.1.104,192.168.1.100,TCP,0.0013755158184319133,0.006380500356403971,0.053582294546149975,"SYN, ACK",0.0,3.0881785279465765e-09,0.00030980427254514303,0.0,1.0,0.43422666649329333,1.0,0.00022040996253030638,0.0033061494379545957,0.0,1.0,7.906372054618419e-05,-0.42274373500988305,False
5.510149814439458e-06,192.168.1.100,192.168.1.104,TCP,-0.004126547455295733,0.053582294546149975,0.006380500356403971,ACK,3.0881785279465765e-09,3.0881785279465765e-09,0.00030980427254514303,0.0,0.0,0.43372820306100407,0.0,0.0033061494379545957,0.00022040996253030638,0.0,0.0,6.531350827728519e-05,-0.44587796799878354,False
5.751038342639544e-06,192.168.1.100,192.168.1.105,TCP,-0.004126547455295733,0.05351275230793304,0.006380500356403971,"FIN, ACK",4.014632086330549e-08,3.396996380741234e-08,0.00030488674440950353,0.0,0.0,0.4344303863308377,0.3333333333333333,0.00242450958783337,0.00022040996253030638,0.0,1.0,0.0005905716169493379,-0.4449167018767084,False
5.796467843883333e-06,192.168.1.105,192.168.1.100,TCP,-0.004126547455295733,0.006380500356403971,0.05351275230793304,ACK,3.396996380741234e-08,4.3234499391252074e-08,0.000303903238782377,0.0,0.0,0.4344303863308377,0.0,0.00022040996253030638,0.00242450958783337,0.0,1.0,0.00011137671937810747,-0.4211489784534418,False
5.867977243989296e-06,192.168.1.105,192.168.1.100,TCP,-0.004126547455295733,0.006380500356403971,0.05351275230793304,"FIN, ACK",3.396996380741234e-08,4.3234499391252074e-08,0.000303903238782377,0.0,0.0,0.4340749602312923,0.3333333333333333,0.00022040996253030638,0.00242450958783337,0.0,1.0,0.0001753152064284987,-0.4166670714438847,False
5.890411565591166e-06,192.168.1.100,192.168.1.105,TCP,-0.004126547455295733,0.05351275230793304,0.006380500356403971,ACK,4.3234499391252074e-08,3.705814233535892e-08,0.00030488674440950353,0.0,0.0,0.4340749602312923,0.0,0.00242450958783337,0.00022040996253030638,0.0,1.0,5.500084907560795e-05,-0.42225309832071073,False
6.0224936340221795e-06,192.168.1.100,192.168.1.105,TCP,0.0013755158184319133,0.053599680105704206,0.006380500356403971,SYN,0.0,0.0,0.00030980427254514303,0.0,1.0,0.434231000957922,0.6666666666666666,0.003526559400484902,0.00022040996253030638,0.0,1.0,0.0003238174989326404,-0.4181838043697038,False
6.055023400344892e-06,192.168.1.105,192.168.1.100,TCP,0.0013755158184319133,0.006380500356403971,0.053599680105704206,"SYN, ACK",0.0,3.0881785279465765e-09,0.00030980427254514303,0.0,1.0,0.434231000957922,1.0,0.00022040996253030638,0.003526559400484902,0.0,1.0,7.975123115963236e-05,-0.4152131892953098,False
6.081944586267136e-06,192.168.1.100,192.168.1.105,TCP,-0.004126547455295733,0.053599680105704206,0.006380500356403971,ACK,3.0881785279465765e-09,3.0881785279465765e-09,0.00030980427254514303,0.0,0.0,0.43372820306100407,0.0,0.003526559400484902,0.00022040996253030638,0.0,0.0,6.600101889072859e-05,-0.4422100131473459,False
6.322833114467224e-06,192.168.1.100,192.168.1.102,TCP,-0.004126547455295733,0.05353013786748727,0.006380500356403971,"FIN, ACK",4.014632086330549e-08,3.396996380741234e-08,0.00030488674440950353,0.0,0.0,0.43448239990638093,0.3333333333333333,0.0026449195503636764,0.00022040996253030638,0.0,1.0,0.0005905716169493403,-0.42463803882069295,False
6.371627763951293e-06,192.168.1.102,192.168.1.100,TCP,-0.004126547455295733,0.006380500356403971,0.05353013786748727,ACK,3.396996380741234e-08,4.3234499391252074e-08,0.000303903238782377,0.0,0.0,0.43448239990638093,0.0,0.00022040996253030638,0.0026449195503636764,0.0,1.0,0.00011962684673944735,-0.41703137444821053,False
6.445941454257488e-06,192.168.1.102,192.168.1.100,TCP,-0.004126547455295733,0.006380500356403971,0.05353013786748727,"FIN, ACK",3.396996380741234e-08,4.3234499391252074e-08,0.000303903238782377,0.0,0.0,0.43407062576666366,0.3333333333333333,0.00022040996253030638,0.0026449195503636764,0.0,1.0,0.0001821903125629494,-0.40415411884164376,False
6.468095346839336e-06,192.168.1.100,192.168.1.102,TCP,-0.004126547455295733,0.05353013786748727,0.006380500356403971,ACK,4.3234499391252074e-08,3.705814233535892e-08,0.00030488674440950353,0.0,0.0,0.43407062576666366,0.0,0.0026449195503636764,0.00022040996253030638,0.0,1.0,5.431333846216217e-05,-0.40472383111686255,False
6.593447118789788e-06,192.168.1.100,192.168.1.102,TCP,0.0013755158184319133,0.05361706566525844,0.006380500356403971,SYN,0.0,0.0,0.00030980427254514303,0.0,1.0,0.43423100095792194,0.6666666666666666,0.0037469693630152083,0.00022040996253030638,0.0,1.0,0.0003073172442099606,-0.3973601011086593,False
6.6259768851125e-06,192.168.1.102,192.168.1.100,TCP,0.0013755158184319133,0.006380500356403971,0.05361706566525844,"SYN, ACK",0.0,3.0881785279465765e-09,0.00030980427254514303,0.0,1.0,0.43423100095792194,1.0,0.00022040996253030638,0.0037469693630152083,0.0,1.0,7.975123115962997e-05,-0.407610171326261,False
6.6523372129946984e-06,192.168.1.100,192.168.1.102,TCP,-0.004126547455295733,0.05361706566525844,0.006380500356403971,ACK,3.0881785279465765e-09,3.0881785279465765e-09,0.00030980427254514303,0.0,0.0,0.43372820306100407,0.0,0.0037469693630152083,0.00022040996253030638,0.0,0.0,6.46259976638394e-05,-0.4228290280949348,False
6.900516895715393e-06,192.168.1.100,192.168.1.103,TCP,-0.004126547455295733,0.05346059562927033,0.006380500356403971,"FIN, ACK",4.014632086330549e-08,5.5587213503038374e-08,0.00030144447471455726,0.0,0.0,0.4344390552600949,0.3333333333333333,0.001763279700242451,0.00022040996253030638,0.0,1.0,0.0006084468928989116,-0.41036710863352543,False
6.946507254999228e-06,192.168.1.103,192.168.1.100,TCP,-0.004126547455295733,0.006380500356403971,0.05346059562927033,ACK,5.5587213503038374e-08,4.3234499391252074e-08,0.000303903238782377,0.0,0.0,0.4344390552600949,0.0,0.00022040996253030638,0.001763279700242451,0.0,1.0,0.00011275174060499666,-0.39946607319089844,False
7.015212364904956e-06,192.168.1.103,192.168.1.100,TCP,-0.004126547455295733,0.006380500356403971,0.05346059562927033,"FIN, ACK",5.5587213503038374e-08,4.3234499391252074e-08,0.000303903238782377,0.0,0.0,0.4340792946959209,0.3333333333333333,0.00022040996253030638,0.001763279700242451,0.0,1.0,0.000168440100294048,-0.39105753128795157,False
7.037927115526851e-06,192.168.1.100,192.168.1.103,TCP,-0.004126547455295733,0.05346059562927033,0.006380500356403971,ACK,4.3234499391252074e-08,5.8675392030984955e-08,0.00030144447471455726,0.0,0.0,0.4340792946959209,0.0,0.001763279700242451,0.00022040996253030638,0.0,1.0,5.5688359689053735e-05,-0.392631470701248,False
7.169448325917817e-06,192.168.1.100,192.168.1.103,TCP,0.0013755158184319133,0.053634451224812675,0.006380500356403971,SYN,0.0,0.0,0.00030980427254514303,0.0,1.0,0.4342266664932934,0.6666666666666666,0.003967379325545515,0.00022040996253030638,0.0,1.0,0.0003224424777057488,-0.3889782824123989,False
7.201697663220506e-06,192.168.1.103,192.168.1.100,TCP,0.0013755158184319133,0.006380500356403971,0.053634451224812675,"SYN, ACK",0.0,3.0881785279465765e-09,0.00030980427254514303,0.0,1.0,0.4342266664932934,1.0,0.00022040996253030638,0.003967379325545515,0.0,1.0,7.906372054618657e-05,-0.3951960630318697,False
7.2280579911027045e-06,192.168.1.100,192.168.1.103,TCP,-0.004126547455295733,0.053634451224812675,0.006380500356403971,ACK,3.0881785279465765e-09,3.0881785279465765e-09,0.00030980427254514303,0.0,0.0,0.43372820306100407,0.0,0.003967379325545515,0.00022040996253030638,0.0,0.0,6.46259976638394e-05,-0.4107876821575736,False
7.46810523224272e-06,192.168.1.100,192.168.1.106,TCP,-0.004126547455295733,0.053547523427041506,0.006380500356403971,"FIN, ACK",4.014632086330549e-08,3.396996380741234e-08,0.00030488674440950353,0.0,0.0,0.4344043795430661,0.3333333333333333,0.0028653295128939827,0.00022040996253030638,0.0,1.0,0.0005885090851090029,-0.40506984430466075,False
7.511852159366368e-06,192.168.1.106,192.168.1.100,TCP,-0.004126547455295733,0.006380500356403971,0.053547523427041506,ACK,3.396996380741234e-08,4.3234499391252074e-08,0.000303903238782377,0.0,0.0,0.4344043795430661,0.0,0.00022040996253030638,0.0028653295128939827,0.0,1.0,0.00010725165569743514,-0.3927848657153543,False
7.57831383711191e-06,192.168.1.106,192.168.1.100,TCP,-0.004126547455295733,0.006380500356403971,0.053547523427041506,"FIN, ACK",3.396996380741234e-08,4.3234499391252074e-08,0.000303903238782377,0.0,0.0,0.4340836291605495,0.3333333333333333,0.00022040996253030638,0.0028653295128939827,0.0,1.0,0.00016294001538648889,-0.3935369222339083,False
7.601309016753828e-06,192.168.1.100,192.168.1.106,TCP,-0.004126547455295733,0.053547523427041506,0.006380500356403971,ACK,4.3234499391252074e-08,3.705814233535892e-08,0.00030488674440950353,0.0,0.0,0.4340836291605495,0.0,0.0028653295128939827,0.00022040996253030638,0.0,1.0,5.637587030249952e-05,-0.39263618528962374,False
7.736195375385075e-06,192.168.1.100,192.168.1.106,TCP,0.0013755158184319133,0.053651836784366906,0.006380500356403971,SYN,0.0,0.0,0.00030980427254514303,0.0,1.0,0.4342266664932934,0.6666666666666666,0.004187789288075821,0.00022040996253030638,0.0,1.0,0.0003306926050670911,-0.390738260942389,False
7.768444712687764e-06,192.168.1.106,192.168.1.100,TCP,0.0013755158184319133,0.006380500356403971,0.053651836784366906,"SYN, ACK",0.0,3.0881785279465765e-09,0.00030980427254514303,0.0,1.0,0.4342266664932934,1.0,0.00022040996253030638,0.004187789288075821,0.0,1.0,7.906372054618657e-05,-0.39538395382455416,False
7.794805040569962e-06,192.168.1.100,192.168.1.106,TCP,-0.004126547455295733,0.053651836784366906,0.006380500356403971,ACK,3.0881785279465765e-09,3.0881785279465765e-09,0.00030980427254514303,0.0,0.0,0.43372820306100407,0.0,0.004187789288075821,0.00022040996253030638,0.0,0.0,6.46259976638394e-05,-0.4119655816537632,False
8.034852281709979e-06,192.168.1.100,192.168.1.101,TCP,-0.004126547455295733,0.05356490898659574,0.006380500356403971,"FIN, ACK",4.014632086330549e-08,3.396996380741234e-08,0.00030488674440950353,0.0,0.0,0.43438704168455167,0.3333333333333333,0.0030857394754242894,0.00022040996253030638,0.0,1.0,0.0005885090851090029,-0.4040607730196235,False
8.077477492753532e-06,192.168.1.101,192.168.1.100,TCP,-0.004126547455295733,0.006380500356403971,0.05356490898659574,ACK,3.396996380741234e-08,4.3234499391252074e-08,0.000303903238782377,0.0,0.0,0.43438704168455167,0.0,0.00022040996253030638,0.0030857394754242894,0.0,1.0,0.00010450161324365439,-0.3921027995933608,False
8.148706463839472e-06,192.168.1.101,192.168.1.100,TCP,-0.004126547455295733,0.006380500356403971,0.05356490898659574,"FIN, ACK",3.396996380741234e-08,4.3234499391252074e-08,0.000303903238782377,0.0,0.0,0.4340749602312923,0.3333333333333333,0.00022040996253030638,0.0030857394754242894,0.0,1.0,0.0001746276958150553,-0.39438410680810954,False
8.171140785441343e-06,192.168.1.100,192.168.1.101,TCP,-0.004126547455295733,0.05356490898659574,0.006380500356403971,ACK,4.3234499391252074e-08,3.705814233535892e-08,0.00030488674440950353,0.0,0.0,0.4340749602312923,0.0,0.0030857394754242894,0.00022040996253030638,0.0,1.0,5.500084907560795e-05,-0.3926636310365267,False
8.306588002112637e-06,192.168.1.100,192.168.1.101,TCP,0.0013755158184319133,0.053669222343921144,0.006380500356403971,SYN,0.0,0.0,0.00030980427254514303,0.0,1.0,0.43438704168455167,0.6666666666666666,0.004408199250606128,0.00022040996253030638,0.0,1.0,0.0003320676262939827,-0.3889782824123989,False
8.34921321315619e-06,192.168.1.101,192.168.1.100,TCP,0.0013755158184319133,0.006380500356403971,0.053669222343921144,"SYN, ACK",0.0,3.0881785279465765e-09,0.00030980427254514303,0.0,1.0,0.43438704168455167,1.0,0.00022040996253030638,0.004408199250606128,0.0,1.0,0.00010450161324365439,-0.3947919417757886,False
8.375012682998342e-06,192.168.1.100,192.168.1.101,TCP,-0.004126547455295733,0.053669222343921144,0.006380500356403971,ACK,3.0881785279465765e-09,3.0881785279465765e-09,0.00030980427254514303,0.0,0.0,0.43372820306100407,0.0,0.004408199250606128,0.00022040996253030638,0.0,0.0,6.325097643694782e-05,-0.4116154093169467,False
8.644785400260836e-06,192.168.1.100,192.168.1.104,TCP,-0.004126547455295733,0.053582294546149975,0.006380500356403971,"FIN, ACK",4.014632086330549e-08,3.396996380741234e-08,0.00030488674440950353,0.0,0.0,0.43441304847232326,0.3333333333333333,0.0033061494379545957,0.00022040996253030638,0.0,1.0,0.0006613852101341846,-0.4014339369266113,False
8.689093185424532e-06,192.168.1.104,192.168.1.100,TCP,-0.004126547455295733,0.006380500356403971,0.053582294546149975,ACK,3.396996380741234e-08,4.3234499391252074e-08,0.000303903238782377,0.0,0.0,0.43441304847232326,0.0,0.00022040996253030638,0.0033061494379545957,0.0,1.0,0.00010862667692432433,-0.39188039048588436,False
8.765369878870892e-06,192.168.1.104,192.168.1.100,TCP,-0.004126547455295733,0.006380500356403971,0.053582294546149975,"FIN, ACK",3.396996380741234e-08,4.3234499391252074e-08,0.000303903238782377,0.0,0.0,0.4340792946959209,0.3333333333333333,0.00022040996253030638,0.0033061494379545957,0.0,1.0,0.00018700288685706752,-0.39469368205746164,False
8.788084629492785e-06,192.168.1.100,192.168.1.104,TCP,-0.004126547455295733,0.053582294546149975,0.006380500356403971,ACK,4.3234499391252074e-08,3.705814233535892e-08,0.00030488674440950353,0.0,0.0,0.4340792946959209,0.0,0.0033061494379545957,0.00022040996253030638,0.0,1.0,5.568835968905135e-05,-0.3942191148469889,False
8.952135606206465e-06,192.168.1.100,192.168.1.105,TCP,-0.004126547455295733,0.053599680105704206,0.006380500356403971,"FIN, ACK",4.014632086330549e-08,3.396996380741234e-08,0.00030488674440950353,0.0,0.0,0.4343740382906659,0.3333333333333333,0.003526559400484902,0.00022040996253030638,0.0,1.0,0.00040219370886538356,-0.38887536596139416,False
8.99391953018995e-06,192.168.1.105,192.168.1.100,TCP,-0.004126547455295733,0.006380500356403971,0.053599680105704206,ACK,3.396996380741234e-08,4.3234499391252074e-08,0.000303903238782377,0.0,0.0,0.4343740382906659,0.0,0.00022040996253030638,0.003526559400484902,0.0,1.0,0.0001024390814033218,-0.38985651305531854,False
9.067391933436075e-06,192.168.1.105,192.168.1.100,TCP,-0.004126547455295733,0.006380500356403971,0.053599680105704206,"FIN, ACK",3.396996380741234e-08,4.3234499391252074e-08,0.000303903238782377,0.0,0.0,0.43372820306100407,0.3333333333333333,0.00022040996253030638,0.003526559400484902,0.0,0.0,0.0001801277807226144,-0.40232684982722766,False
9.13413404020164e-06,192.168.1.100,192.168.1.102,TCP,-0.004126547455295733,0.05361706566525844,0.006380500356403971,"FIN, ACK",4.014632086330549e-08,3.396996380741234e-08,0.00030488674440950353,0.0,0.0,0.43372820306100407,0.3333333333333333,0.0037469693630152083,0.00022040996253030638,0.0,0.0,0.0001636275259999299,-0.4026144858989335,False
9.156848790823536e-06,192.168.1.100,192.168.1.105,TCP,-0.004126547455295733,0.053599680105704206,0.006380500356403971,ACK,4.3234499391252074e-08,3.705814233535892e-08,0.00030488674440950353,0.0,0.0,0.43240619134928027,0.0,0.003526559400484902,0.00022040996253030638,0.0,1.0,5.568835968905612e-05,-0.3904898025591289,False
9.176478822225172e-06,192.168.1.102,192.168.1.100,TCP,-0.004126547455295733,0.006380500356403971,0.05361706566525844,ACK,3.396996380741234e-08,4.3234499391252074e-08,0.000303903238782377,0.0,0.0,0.43372820306100407,0.0,0.00022040996253030638,0.0037469693630152083,0.0,0.0,4.8125742941157255e-05,-0.39527924096257266,False
9.242379641930667e-06,192.168.1.102,192.168.1.100,TCP,-0.004126547455295733,0.006380500356403971,0.05361706566525844,"FIN, ACK",3.396996380741234e-08,4.3234499391252074e-08,0.000303903238782377,0.0,0.0,0.43240619134928027,0.3333333333333333,0.00022040996253030638,0.0037469693630152083,0.0,1.0,0.0001615649941595973,-0.39068803451967926,False
9.262850960392373e-06,192.168.1.100,192.168.1.102,TCP,-0.004126547455295733,0.05361706566525844,0.006380500356403971,ACK,4.3234499391252074e-08,3.705814233535892e-08,0.00030488674440950353,0.0,0.0,0.43372820306100407,0.0,0.0037469693630152083,0.00022040996253030638,0.0,0.0,5.018827478148984e-05,-0.3934302060050713,False
9.496728763091875e-06,192.168.1.100,192.168.1.103,TCP,-0.004126547455295733,0.053634451224812675,0.006380500356403971,"FIN, ACK",4.014632086330549e-08,3.396996380741234e-08,0.00030488674440950353,0.0,0.0,0.4343610348967801,0.3333333333333333,0.003967379325545515,0.00022040996253030638,0.0,1.0,0.0005733838516132124,-0.3955928909877387,False
9.53767140001529e-06,192.168.1.103,192.168.1.100,TCP,-0.004126547455295733,0.006380500356403971,0.053634451224812675,ACK,3.396996380741234e-08,4.3234499391252074e-08,0.000303903238782377,0.0,0.0,0.4343610348967801,0.0,0.00022040996253030638,0.003967379325545515,0.0,1.0,0.00010037654956298445,-0.3992487702951236,False
9.610022087181323e-06,192.168.1.103,192.168.1.100,TCP,-0.004126547455295733,0.006380500356403971,0.053634451224812675,"FIN, ACK",3.396996380741234e-08,4.3234499391252074e-08,0.000303903238782377,0.0,0.0,0.4341443116653499,0.3333333333333333,0.00022040996253030638,0.003967379325545515,0.0,1.0,0.00017737773826883606,-0.4002257293210447,False
9.636943273103566e-06,192.168.1.100,192.168.1.103,TCP,-0.004126547455295733,0.053634451224812675,0.006380500356403971,ACK,4.3234499391252074e-08,3.705814233535892e-08,0.00030488674440950353,0.0,0.0,0.4341443116653499,0.0,0.003967379325545515,0.00022040996253030638,0.0,1.0,6.600101889072859e-05,-0.39079482791411285,False
9.747993165032826e-06,192.168.1.100,192.168.1.103,TCP,0.0013755158184319133,0.053686607903475375,0.006380500356403971,SYN,0.0,0.0,0.00030980427254514303,0.0,1.0,0.4342223320286648,0.6666666666666666,0.0046286092131364335,0.00022040996253030638,0.0,1.0,0.000272254202924259,-0.40528713709578246,False
9.779962073315493e-06,192.168.1.103,192.168.1.100,TCP,0.0013755158184319133,0.006380500356403971,0.053686607903475375,"SYN, ACK",0.0,3.0881785279465765e-09,0.00030980427254514303,0.0,1.0,0.4342223320286648,1.0,0.00022040996253030638,0.0046286092131364335,0.0,1.0,7.837620993274318e-05,-0.3997539797153509,False
9.80632240119769e-06,192.168.1.100,192.168.1.103,TCP,-0.004126547455295733,0.053686607903475375,0.006380500356403971,ACK,3.0881785279465765e-09,3.0881785279465765e-09,0.00030980427254514303,0.0,0.0,0.43372820306100407,0.0,0.0046286092131364335,0.00022040996253030638,0.0,0.0,6.462599766383701e-05,-0.4091340331613014,False
9.982431825772374e-06,192.168.1.100,192.168.1.106,TCP,-0.004126547455295733,0.053651836784366906,0.006380500356403971,"FIN, ACK",4.014632086330549e-08,3.396996380741234e-08,0.00030488674440950353,0.0,0.0,0.4340879636251781,0.3333333333333333,0.004187789288075821,0.00022040996253030638,0.0,1.0,0.00043175666524351895,-0.4032948570594685,False
