Time,Source,Destination,Protocol,Length,Direction,TransID,UnitID,FuncCode,FuncDesc,response_time,direction_binary,protocol_encoded,has_response_time,time_dif,anomaly_score,is_anomaly
0.002810473671085664,192.168.1.100,192.168.1.101,Modbus/TCP,0.2857142857142865,Query:,0.45008756567425573,0.0,0.0,Read Coils,0.9030736533702075,0.0,0.0,1.0,0.0011197436191512338,-0.4287054471502369,False
0.0028106999808961146,192.168.1.101,192.168.1.100,Modbus/TCP,0.0,Response:,0.45008756567425573,0.0,0.0,Read Coils,0.9030736533702075,0.0,0.0,1.0,0.0005350107167884042,-0.44112987814560456,False
0.0028111669026239963,192.168.1.100,192.168.1.102,Modbus/TCP,0.2857142857142865,Query:,0.4546409807355517,0.0,0.25,Read Discrete Inputs,0.9049104095810605,0.0,0.0,1.0,0.0011038325197685011,-0.4278089034609568,False
0.002811300388955811,192.168.1.102,192.168.1.100,Modbus/TCP,0.0,Response:,0.4546409807355517,0.0,0.25,Read Discrete Inputs,0.9049104095810605,0.0,0.0,1.0,0.00031557013778285277,-0.43009419153803746,False
0.0028116904719128573,192.168.1.100,192.168.1.104,Modbus/TCP,0.2857142857142865,Query:,0.4555166374781086,0.0,0.0,Read Coils,0.905481968160263,0.0,0.0,1.0,0.0009221808018000315,-0.43704769464866894,False
0.0028117950735972413,192.168.1.104,192.168.1.100,Modbus/TCP,0.0,Response:,0.4555166374781086,0.0,0.0,Read Coils,0.905481968160263,0.0,0.0,1.0,0.00024728500292680574,-0.4509647872322401,False
0.002811888457942818,192.168.1.100,192.168.1.103,Modbus/TCP,0.2857142857142865,Query:,0.45253940455341507,0.0,0.0,Read Coils,0.9053876332491335,0.0,0.0,1.0,0.00022076650395440683,-0.4252427450237161,False
0.0028119978269961956,192.168.1.103,192.168.1.100,Modbus/TCP,0.0,Response:,0.45253940455341507,0.0,0.0,Read Coils,0.9053876332491335,0.0,0.0,1.0,0.0002585553649903108,-0.4398245140481443,False
0.0028123192037530437,192.168.1.100,192.168.1.106,Modbus/TCP,0.2857142857142865,Query:,0.45499124343257447,0.0,0.0,Read Coils,0.9054486734857415,0.0,0.0,1.0,0.0007597549955881997,-0.4327271254633723,False
0.002812425488038249,192.168.1.106,192.168.1.100,Modbus/TCP,0.0,Response:,0.45499124343257447,0.0,0.0,Read Coils,0.9054486734857415,0.0,0.0,1.0,0.00025126277777337216,-0.4358316293129859,False
0.0028126279610037326,192.168.1.100,192.168.1.102,Modbus/TCP,0.2857142857142865,Query:,0.4548161120840631,0.0,0.0,Read Coils,0.905481968160263,0.0,0.0,1.0,0.0004786589064697011,-0.42347085541970964,False
0.002812732562688117,192.168.1.102,192.168.1.100,Modbus/TCP,0.0,Response:,0.4548161120840631,0.0,0.0,Read Coils,0.905481968160263,0.0,0.0,1.0,0.00024728500292680574,-0.4417739768353726,False
0.0028128966162681832,192.168.1.100,192.168.1.105,Modbus/TCP,0.2857142857142865,Query:,0.4469352014010508,0.0,0.0,Read Coils,0.905459771710582,0.0,0.0,1.0,0.00038783304748546627,-0.42402305210737296,False
0.002813002339686448,192.168.1.105,192.168.1.100,Modbus/TCP,0.0,Response:,0.4469352014010508,0.0,0.0,Read Coils,0.905459771710582,0.0,0.0,1.0,0.0002499368528245167,-0.42807613395917393,False
0.0031304774256635712,192.168.1.100,192.168.1.101,Modbus/TCP,0.2857142857142865,Query:,0.0,0.0,1.0,Write Single Coil,0.905021391829446,0.0,0.0,1.0,0.7505311986825682,-0.42558990482695847,False
0.003130605303325982,192.168.1.101,192.168.1.100,Modbus/TCP,0.2857142857142865,Response:,0.0,0.0,1.0,Write Single Coil,0.905021391829446,0.0,0.0,1.0,0.0003023108882966533,-0.4368848724400924,False
0.0056087641904920054,192.168.1.100,192.168.1.106,Modbus/TCP,0.2857142857142865,Query:,0.45516637478108585,0.0,0.5,Read Holding Registers,0.9027740012995532,0.0,0.0,1.0,5.858524470939426,-0.43595620532998847,False
0.005609005643709847,192.168.1.106,192.168.1.100,Modbus/TCP,1.0,Response:,0.45516637478108585,0.0,0.5,Read Holding Registers,0.9027740012995532,0.0,0.0,1.0,0.0005708106904027914,-0.43918712400421417,False
0.0056091772689936086,192.168.1.100,192.168.1.104,Modbus/TCP,0.2857142857142865,Query:,0.45569176882662,0.0,0.5,Read Holding Registers,0.9026907646132543,0.0,0.0,1.0,0.0004057330342932487,-0.44256036329024967,False
0.005609422928713503,192.168.1.104,192.168.1.100,Modbus/TCP,1.0,Response:,0.45569176882662,0.0,0.5,Read Holding Registers,0.9026907646132543,0.0,0.0,1.0,0.0005807551275186187,-0.4424271162456928,False
0.005610502597573769,192.168.1.100,192.168.1.101,Modbus/TCP,0.2857142857142865,Query:,0.4502626970227671,0.0,0.5,Read Holding Registers,0.902668568163593,0.0,0.0,1.0,0.002552405526189965,-0.4335537620975974,False
0.005610749379027544,192.168.1.101,192.168.1.100,Modbus/TCP,1.0,Response:,0.4502626970227671,0.0,0.5,Read Holding Registers,0.902668568163593,0.0,0.0,1.0,0.0005834069774139743,-0.44082369840441554,False
0.005610810793957518,192.168.1.100,192.168.1.103,Modbus/TCP,0.2857142857142865,Query:,0.45271453590192645,0.0,0.5,Read Holding Registers,0.902940474672151,0.0,0.0,1.0,0.0001451887818802435,-0.4418056354769064,False
0.0056110438341712525,192.168.1.103,192.168.1.100,Modbus/TCP,1.0,Response:,0.45271453590192645,0.0,0.5,Read Holding Registers,0.902940474672151,0.0,0.0,1.0,0.0005509218161711369,-0.44043055587592284,False
0.005611175918335717,192.168.1.100,192.168.1.105,Modbus/TCP,0.2857142857142865,Query:,0.4471103327495622,0.0,0.5,Read Holding Registers,0.9028239433113404,0.0,0.0,1.0,0.0003122553254124806,-0.4600321414402664,False
0.005611414847652325,192.168.1.105,192.168.1.100,Modbus/TCP,1.0,Response:,0.4471103327495622,0.0,0.5,Read Holding Registers,0.9028239433113404,0.0,0.0,1.0,0.0005648440281323529,-0.44318109223052204,False
0.005611502623328498,192.168.1.100,192.168.1.106,Modbus/TCP,0.2857142857142865,Query:,0.45534150612959723,0.0,0.25,Read Discrete Inputs,0.9029904166839184,0.0,0.0,1.0,0.00020750725446820736,-0.4653381914111769,False
0.005611733139641002,192.168.1.106,192.168.1.100,Modbus/TCP,0.0,Response:,0.45534150612959723,0.0,0.25,Read Discrete Inputs,0.9029904166839184,0.0,0.0,1.0,0.0005449551539030537,-0.4376508528731574,False
0.005611825121819227,192.168.1.100,192.168.1.104,Modbus/TCP,0.2857142857142865,Query:,0.4558669001751314,0.0,0.25,Read Discrete Inputs,0.9029959657963239,0.0,0.0,1.0,0.0002174516915816793,-0.45768982289873517,False
0.005612055357698261,192.168.1.104,192.168.1.100,Modbus/TCP,0.0,Response:,0.4558669001751314,0.0,0.25,Read Discrete Inputs,0.9029959657963239,0.0,0.0,1.0,0.0005442921914303925,-0.44268298389948135,False
0.005612167811519811,192.168.1.100,192.168.1.102,Modbus/TCP,0.2857142857142865,Query:,0.45499124343257447,0.0,0.5,Read Holding Registers,0.9029515728969816,0.0,0.0,1.0,0.0002658479522084271,-0.44997136348434813,False
0.005612400290866606,192.168.1.102,192.168.1.100,Modbus/TCP,1.0,Response:,0.45499124343257447,0.0,0.5,Read Holding Registers,0.9029515728969816,0.0,0.0,1.0,0.000549595891223459,-0.43306375410018316,False
0.005612891610306394,192.168.1.100,192.168.1.101,Modbus/TCP,0.2857142857142865,Query:,0.4504378283712785,0.0,0.25,Read Discrete Inputs,0.9030126131335995,0.0,0.0,1.0,0.001161510255034882,-0.4489439606671632,False
0.005613121004885016,192.168.1.101,192.168.1.100,Modbus/TCP,0.0,Response:,0.4504378283712785,0.0,0.25,Read Discrete Inputs,0.9030126131335995,0.0,0.0,1.0,0.0005423033040053428,-0.44411486156727553,False
0.005613652426311044,192.168.1.100,192.168.1.103,Modbus/TCP,0.2857142857142865,Query:,0.45288966725043783,0.0,0.25,Read Discrete Inputs,0.9031180462695597,0.0,0.0,1.0,0.0012563138888656833,-0.4539944239539066,False
0.005613876492653733,192.168.1.103,192.168.1.100,Modbus/TCP,0.0,Response:,0.45288966725043783,0.0,0.25,Read Discrete Inputs,0.9031180462695597,0.0,0.0,1.0,0.0005297070169941599,-0.4371227640848757,False
0.005614350144784899,192.168.1.100,192.168.1.105,Modbus/TCP,0.2857142857142865,Query:,0.44728546409807357,0.0,0.25,Read Discrete Inputs,0.9031013989323039,0.0,0.0,1.0,0.0011197436191512338,-0.4435805278128672,False
0.005614575052427999,192.168.1.105,192.168.1.100,Modbus/TCP,0.0,Response:,0.44728546409807357,0.0,0.25,Read Discrete Inputs,0.9031013989323039,0.0,0.0,1.0,0.0005316959044168542,-0.4411701704383324,False
0.0056150501067265155,192.168.1.100,192.168.1.106,Modbus/TCP,0.2857142857142865,Query:,0.4555166374781086,0.0,0.0,Read Coils,0.9032512249676459,0.0,0.0,1.0,0.0011230584315239614,-0.4514104076745794,False
0.005615267442665919,192.168.1.106,192.168.1.100,Modbus/TCP,0.0,Response:,0.4555166374781086,0.0,0.0,Read Coils,0.9032512249676459,0.0,0.0,1.0,0.0005137959176078941,-0.45538485101181053,False
0.005616112949578569,192.168.1.100,192.168.1.104,Modbus/TCP,0.2857142857142865,Query:,0.45604203152364275,0.0,0.0,Read Coils,0.9031901847310082,0.0,0.0,1.0,0.001998831860121117,-0.4531624698424104,False
0.005616333370286146,192.168.1.104,192.168.1.100,Modbus/TCP,0.0,Response:,0.45604203152364275,0.0,0.0,Read Coils,0.9031901847310082,0.0,0.0,1.0,0.0005210885048283658,-0.4526677929682217,False
0.005616504154269496,192.168.1.100,192.168.1.102,Modbus/TCP,0.2857142857142865,Query:,0.45516637478108585,0.0,0.25,Read Discrete Inputs,0.9029238273348754,0.0,0.0,1.0,0.000403744146868199,-0.4596459998770675,False
0.005616738035783643,192.168.1.102,192.168.1.100,Modbus/TCP,0.0,Response:,0.45516637478108585,0.0,0.25,Read Discrete Inputs,0.9029238273348754,0.0,0.0,1.0,0.0005529107035961866,-0.46783880309994325,False
0.005619489648993235,192.168.1.100,192.168.1.102,Modbus/TCP,0.2857142857142865,Query:,0.45534150612959723,0.0,0.0,Read Coils,0.903106948044729,0.0,0.0,1.0,0.0065049877981758234,-0.4349263298953219,False
0.005619703058864056,192.168.1.100,192.168.1.101,Modbus/TCP,0.2857142857142865,Query:,0.4506129597197899,0.0,0.0,Read Coils,0.9025853314772941,0.0,0.0,1.0,0.0005045144429694388,-0.45250003487082036,False
0.005619714276202864,192.168.1.102,192.168.1.100,Modbus/TCP,0.0,Response:,0.45534150612959723,0.0,0.0,Read Coils,0.903106948044729,0.0,0.0,1.0,2.651849897239893e-05,-0.4427564490868557,False
0.005619954046819885,192.168.1.101,192.168.1.100,Modbus/TCP,0.0,Response:,0.4506129597197899,0.0,0.0,Read Coils,0.9025853314772941,0.0,0.0,1.0,0.0005668329155574026,-0.4300448219642895,False
0.0056201528741502554,192.168.1.100,192.168.1.105,Modbus/TCP,0.2857142857142865,Query:,0.44746059544658495,0.0,0.0,Read Coils,0.9027240592877857,0.0,0.0,1.0,0.000470040394303907,-0.4337922871376098,False
0.005620396851269328,192.168.1.105,192.168.1.100,Modbus/TCP,0.0,Response:,0.44746059544658495,0.0,0.0,Read Coils,0.9027240592877857,0.0,0.0,1.0,0.0005767773526708746,-0.4405490002886559,False
0.005620461350967475,192.168.1.100,192.168.1.103,Modbus/TCP,0.2857142857142865,Query:,0.4530647985989492,0.0,0.0,Read Coils,0.9025797823648887,0.0,0.0,1.0,0.0001524813690983598,-0.413448248429838,False
0.005620712619356772,192.168.1.103,192.168.1.100,Modbus/TCP,0.0,Response:,0.4530647985989492,0.0,0.0,Read Coils,0.9025797823648887,0.0,0.0,1.0,0.0005940143770024628,-0.4236262873310618,False
0.008413157222643346,192.168.1.100,192.168.1.101,Modbus/TCP,0.2857142857142865,Query:,0.45078809106830126,0.0,0.5,Read Holding Registers,0.9020193220104971,0.0,0.0,1.0,6.601515797401382,-0.4182013472609204,False
0.008413436814813133,192.168.1.101,192.168.1.100,Modbus/TCP,1.0,Response:,0.45078809106830126,0.0,0.5,Read Holding Registers,0.9020193220104971,0.0,0.0,1.0,0.0006609735869131874,-0.4229563732626378,False
0.008414237452370552,192.168.1.100,192.168.1.104,Modbus/TCP,0.2857142857142865,Query:,0.45621716287215414,0.0,0.5,Read Holding Registers,0.9025409385779518,0.0,0.0,1.0,0.0018927578642268107,-0.4104565704123281,False
0.008414490683794141,192.168.1.104,192.168.1.100,Modbus/TCP,1.0,Response:,0.45621716287215414,0.0,0.5,Read Holding Registers,0.9025409385779518,0.0,0.0,1.0,0.0005986551143228681,-0.43064545386162195,False
0.00841458743334136,192.168.1.100,192.168.1.103,Modbus/TCP,0.2857142857142865,Query:,0.4532399299474606,0.0,0.5,Read Holding Registers,0.9027573539622974,0.0,0.0,1.0,0.0002287220536475397,-0.4182667470351894,False
0.008414829727859612,192.168.1.103,192.168.1.100,Modbus/TCP,1.0,Response:,0.4532399299474606,0.0,0.5,Read Holding Registers,0.9027573539622974,0.0,0.0,1.0,0.0005727995778254858,-0.41557834535373955,False
0.008414901518827983,192.168.1.100,192.168.1.102,Modbus/TCP,0.2857142857142865,Query:,0.4555166374781086,0.0,0.5,Read Holding Registers,0.903040358695686,0.0,0.0,1.0,0.0001697183934275927,-0.41023268761157233,False
0.008415129511239254,192.168.1.102,192.168.1.100,Modbus/TCP,1.0,Response:,0.4555166374781086,0.0,0.5,Read Holding Registers,0.903040358695686,0.0,0.0,1.0,0.0005389884916349706,-0.4168457520099191,False
0.008415244769395506,192.168.1.100,192.168.1.105,Modbus/TCP,0.2857142857142865,Query:,0.44763572679509633,0.0,0.5,Read Holding Registers,0.9030570060329418,0.0,0.0,1.0,0.00027247757695152684,-0.4185810110743516,False
0.008415471920506368,192.168.1.105,192.168.1.100,Modbus/TCP,1.0,Response:,0.44763572679509633,0.0,0.5,Read Holding Registers,0.9030570060329418,0.0,0.0,1.0,0.0005369996042122762,-0.41500809562675145,False
0.008415564183118063,192.168.1.100,192.168.1.101,Modbus/TCP,0.2857142857142865,Query:,0.45096322241681264,0.0,0.25,Read Discrete Inputs,0.9030292604708553,0.0,0.0,1.0,0.00021811465405669587,-0.4357797032169829,False
0.008415792736396276,192.168.1.101,192.168.1.100,Modbus/TCP,0.0,Response:,0.45096322241681264,0.0,0.25,Read Discrete Inputs,0.9030292604708553,0.0,0.0,1.0,0.0005403144165826483,-0.41149048508384256,False
0.008415902946750063,192.168.1.100,192.168.1.106,Modbus/TCP,0.2857142857142865,Query:,0.45569176882662,0.0,0.5,Read Holding Registers,0.9027296084001911,0.0,0.0,1.0,0.00026054425241300524,-0.42696214753348033,False
0.008416146643435667,192.168.1.106,192.168.1.100,Modbus/TCP,1.0,Response:,0.45569176882662,0.0,0.5,Read Holding Registers,0.9027296084001911,0.0,0.0,1.0,0.0005761143901982133,-0.42590878297273466,False
0.008416548504598461,192.168.1.100,192.168.1.104,Modbus/TCP,0.2857142857142865,Query:,0.4563922942206655,0.0,0.25,Read Discrete Inputs,0.9031402427192408,0.0,0.0,1.0,0.0009500252257212859,-0.4345823013404,False
0.008416771449207269,192.168.1.104,192.168.1.100,Modbus/TCP,0.0,Response:,0.4563922942206655,0.0,0.25,Read Discrete Inputs,0.9031402427192408,0.0,0.0,1.0,0.0005270551670964489,-0.4147888023791284,False
0.00841730679670188,192.168.1.100,192.168.1.103,Modbus/TCP,0.2857142857142865,Query:,0.453415061295972,0.0,0.25,Read Discrete Inputs,0.9030736533702174,0.0,0.0,1.0,0.001265595363506494,-0.4341395191915569,False
0.00841753310651233,192.168.1.103,192.168.1.100,Modbus/TCP,0.0,Response:,0.453415061295972,0.0,0.25,Read Discrete Inputs,0.9030736533702174,0.0,0.0,1.0,0.0005350107167872265,-0.4215318463766761,False
0.008417964413189495,192.168.1.100,192.168.1.102,Modbus/TCP,0.2857142857142865,Query:,0.45569176882662,0.0,0.25,Read Discrete Inputs,0.903018162246005,0.0,0.0,1.0,0.001019636285527366,-0.4265356586391541,False
0.008418193527334649,192.168.1.102,192.168.1.100,Modbus/TCP,0.0,Response:,0.45569176882662,0.0,0.25,Read Discrete Inputs,0.903018162246005,0.0,0.0,1.0,0.0005416403415326815,-0.43206488394122067,False
0.00841901575826927,192.168.1.100,192.168.1.105,Modbus/TCP,0.2857142857142865,Query:,0.4478108581436077,0.0,0.25,Read Discrete Inputs,0.902957122009387,0.0,0.0,1.0,0.0019438059747489142,-0.43749641607051376,False
0.008419247957182597,192.168.1.105,192.168.1.100,Modbus/TCP,0.0,Response:,0.4478108581436077,0.0,0.25,Read Discrete Inputs,0.902957122009387,0.0,0.0,1.0,0.0005489329287507979,-0.41931680231392743,False
0.008419410608595312,192.168.1.100,192.168.1.101,Modbus/TCP,0.2857142857142865,Query:,0.451138353765324,0.0,0.0,Read Coils,0.9032623231924765,0.0,0.0,1.0,0.0003845182351139164,-0.4253739356774335,False
0.008419627383667775,192.168.1.101,192.168.1.100,Modbus/TCP,0.0,Response:,0.451138353765324,0.0,0.0,Read Coils,0.9032623231924765,0.0,0.0,1.0,0.0005124699926602163,-0.43399619498405434,False
0.008420020551392994,192.168.1.100,192.168.1.106,Modbus/TCP,0.2857142857142865,Query:,0.4558669001751314,0.0,0.25,Read Discrete Inputs,0.9032068320682838,0.0,0.0,1.0,0.0009294733890193254,-0.422936021603257,False
0.00842024013080016,192.168.1.106,192.168.1.100,Modbus/TCP,0.0,Response:,0.4558669001751314,0.0,0.25,Read Discrete Inputs,0.9032068320682838,0.0,0.0,1.0,0.000519099617403316,-0.4343394751743038,False
0.008421018614113433,192.168.1.100,192.168.1.104,Modbus/TCP,0.2857142857142865,Query:,0.4565674255691769,0.0,0.0,Read Coils,0.9029626711218123,0.0,0.0,1.0,0.0018403838287546742,-0.44190382054770827,False
0.008421250532593287,192.168.1.104,192.168.1.100,Modbus/TCP,0.0,Response:,0.4565674255691769,0.0,0.0,Read Coils,0.9029626711218123,0.0,0.0,1.0,0.0005482699662757813,-0.4478081169112962,False
0.008421526198694492,192.168.1.100,192.168.1.103,Modbus/TCP,0.2857142857142865,Query:,0.45359019264448336,0.0,0.0,Read Coils,0.9028960817727693,0.0,0.0,1.0,0.0006516921122700213,-0.42502267529011895,False
0.00842176148237599,192.168.1.103,192.168.1.100,Modbus/TCP,0.0,Response:,0.45359019264448336,0.0,0.0,Read Coils,0.9028960817727693,0.0,0.0,1.0,0.0005562255159689141,-0.44242799566189656,False
0.008422130813256242,192.168.1.100,192.168.1.102,Modbus/TCP,0.2857142857142865,Query:,0.4558669001751314,0.0,0.0,Read Coils,0.9030459078081112,0.0,0.0,1.0,0.0008731215786970894,-0.43045128876889355,False
0.008422358525234043,192.168.1.102,192.168.1.100,Modbus/TCP,0.0,Response:,0.4558669001751314,0.0,0.0,Read Coils,0.9030459078081112,0.0,0.0,1.0,0.000538325529159954,-0.4317451195225289,False
0.00842266447815003,192.168.1.100,192.168.1.105,Modbus/TCP,0.2857142857142865,Query:,0.4479859894921191,0.0,0.0,Read Coils,0.9056539906452663,0.0,0.0,1.0,0.0007232920595011512,-0.42305123446225384,False
0.008422760386396838,192.168.1.105,192.168.1.100,Modbus/TCP,0.0,Response:,0.4479859894921191,0.0,0.0,Read Coils,0.9056539906452663,0.0,0.0,1.0,0.00022673316622249,-0.43662434668680644,False
0.008423182158336017,192.168.1.100,192.168.1.106,Modbus/TCP,0.2857142857142865,Query:,0.45604203152364275,0.0,0.0,Read Coils,0.9055707539589871,0.0,0.0,1.0,0.0009970955614003558,-0.41869634233021324,False
0.008423282273084878,192.168.1.106,192.168.1.100,Modbus/TCP,0.0,Response:,0.45604203152364275,0.0,0.0,Read Coils,0.9055707539589871,0.0,0.0,1.0,0.00023667760333596192,-0.4208721025987377,False
0.011218406979046145,192.168.1.100,192.168.1.102,Modbus/TCP,0.2857142857142865,Query:,0.45604203152364275,0.0,0.5,Read Holding Registers,0.9026630190511677,0.0,0.0,1.0,6.607851729768606,-0.4263278823755488,False
0.01121865404093339,192.168.1.102,192.168.1.100,Modbus/TCP,1.0,Response:,0.45604203152364275,0.0,0.5,Read Holding Registers,0.9026630190511677,0.0,0.0,1.0,0.0005840699398889908,-0.4309055136466026,False
0.01121882482491674,192.168.1.100,192.168.1.106,Modbus/TCP,0.2857142857142865,Query:,0.45621716287215414,0.0,0.5,Read Holding Registers,0.9027462557374469,0.0,0.0,1.0,0.000403744146868199,-0.40939547769599133,False
0.011219067680301932,192.168.1.106,192.168.1.100,Modbus/TCP,1.0,Response:,0.45621716287215414,0.0,0.5,Read Holding Registers,0.9027462557374469,0.0,0.0,1.0,0.0005741255027755189,-0.4227378777852195,False
0.011219209860071324,192.168.1.100,192.168.1.105,Modbus/TCP,0.2857142857142865,Query:,0.4481611208406305,0.0,0.5,Read Holding Registers,0.902735157512636,0.0,0.0,1.0,0.0003361219744871686,-0.41085394627157035,False
0.011219453276323454,192.168.1.105,192.168.1.100,Modbus/TCP,1.0,Response:,0.4481611208406305,0.0,0.5,Read Holding Registers,0.902735157512636,0.0,0.0,1.0,0.0005754514277208414,-0.4170130769360219,False
0.011219605551697773,192.168.1.100,192.168.1.101,Modbus/TCP,0.2857142857142865,Query:,0.4513134851138354,0.0,0.5,Read Holding Registers,0.9026685681635732,0.0,0.0,1.0,0.0003599886235642118,-0.41785839367317845,False
0.011219852333151549,192.168.1.101,192.168.1.100,Modbus/TCP,1.0,Response:,0.4513134851138354,0.0,0.5,Read Holding Registers,0.9026685681635732,0.0,0.0,1.0,0.0005834069774163296,-0.4236481980434036,False
0.01121999507378788,192.168.1.100,192.168.1.103,Modbus/TCP,0.2857142857142865,Query:,0.45376532399299474,0.0,0.5,Read Holding Registers,0.902940474672151,0.0,0.0,1.0,0.0003374478994372017,-0.4282815886503181,False
0.011220228114001616,192.168.1.103,192.168.1.100,Modbus/TCP,1.0,Response:,0.45376532399299474,0.0,0.5,Read Holding Registers,0.902940474672151,0.0,0.0,1.0,0.0005509218161711369,-0.4185107785146975,False
0.011220392448015152,192.168.1.100,192.168.1.104,Modbus/TCP,0.2857142857142865,Query:,0.4567425569176883,0.0,0.5,Read Holding Registers,0.9029515728969619,0.0,0.0,1.0,0.00038849600995930514,-0.4319801330538344,False
0.011220624927361948,192.168.1.104,192.168.1.100,Modbus/TCP,1.0,Response:,0.4567425569176883,0.0,0.5,Read Holding Registers,0.9029515728969619,0.0,0.0,1.0,0.0005495958912258143,-0.4127083727319611,False
