Time,Source,Destination,Protocol,Length,Direction,TransID,UnitID,FuncCode,FuncDesc,response_time,direction_binary,source_encoded,dest_encoded,protocol_encoded,has_response_time,time_dif,anomaly_score,is_anomaly
0.01493894696616703,192.168.1.102,192.168.1.100,Modbus/TCP,1.0,Response:,0.9271168274383708,0.0,0.5,Read Holding Registers,0.37799760191191967,0.0,0.3333333333333333,0.0,0.0,1.0,8.5835345172256e-05,0.10794296486156137,True
0.0149398439344447,192.168.1.100,192.168.1.104,Modbus/TCP,0.2857142857142865,Query:,0.9289031797070382,0.0,0.25,Read Discrete Inputs,0.4049760191777696,0.0,0.0,0.6666666666666666,0.0,1.0,6.0194915342652775e-05,0.10876640717262548,True
0.014940988651032005,192.168.1.104,192.168.1.100,Modbus/TCP,0.0,Response:,0.9289031797070382,0.0,0.25,Read Discrete Inputs,0.4049760191777696,0.0,0.6666666666666666,0.0,0.0,1.0,7.682113156021802e-05,0.1121267717823895,True
0.014943264652069348,192.168.1.100,192.168.1.105,Modbus/TCP,0.2857142857142865,Query:,0.9113969274740978,0.0,0.25,Read Discrete Inputs,0.3899880095856899,0.0,0.0,0.8333333333333333,0.0,1.0,0.00015274084175919664,0.10858299576782675,True
0.014944483991641484,192.168.1.105,192.168.1.100,Modbus/TCP,0.0,Response:,0.9113969274740978,0.0,0.25,Read Discrete Inputs,0.3899880095856899,0.0,0.8333333333333333,0.0,0.0,1.0,8.182902801133046e-05,0.11151838230058853,True
0.014948055447695494,192.168.1.100,192.168.1.103,Modbus/TCP,0.2857142857142865,Query:,0.9228295819935691,0.0,0.25,Read Discrete Inputs,0.38699040766738046,0.0,0.0,0.5,0.0,1.0,0.0002396779241509429,0.1081228331026761,True
0.014949289711864596,192.168.1.103,192.168.1.100,Modbus/TCP,0.0,Response:,0.9228295819935691,0.0,0.25,Read Discrete Inputs,0.38699040766738046,0.0,0.5,0.0,0.0,1.0,8.283060730151737e-05,0.10635884836143167,True
0.01495045383042796,192.168.1.100,192.168.1.106,Modbus/TCP,0.2857142857142865,Query:,0.9278313683458378,0.0,0.25,Read Discrete Inputs,0.40227817745107813,0.0,0.0,1.0,0.0,1.0,7.812318463760333e-05,0.10960818032030667,True
0.014951611979152535,192.168.1.106,192.168.1.100,Modbus/TCP,0.0,Response:,0.9278313683458378,0.0,0.25,Read Discrete Inputs,0.40227817745107813,0.0,1.0,0.0,0.0,1.0,7.77225529214574e-05,0.10366287291195316,True
0.014954132743580123,192.168.1.100,192.168.1.101,Modbus/TCP,0.2857142857142865,Query:,0.9181850660950339,0.0,0.0,Read Coils,0.39298561150399935,0.0,0.0,0.16666666666666666,0.0,1.0,0.00016916674211886682,0.10237601061184638,True
0.014955337158555293,192.168.1.101,192.168.1.100,Modbus/TCP,0.0,Response:,0.9181850660950339,0.0,0.0,Read Coils,0.39298561150399935,0.0,0.16666666666666666,0.0,0.0,1.0,8.082744872114355e-05,0.09977298852695532,True
0.014957822103950165,192.168.1.100,192.168.1.102,Modbus/TCP,0.2857142857142865,Query:,0.9274740978921043,0.0,0.25,Read Discrete Inputs,0.4922062350040888,0.0,0.0,0.3333333333333333,0.0,1.0,0.000166762951822525,0.10415185345931403,True
0.014958532514765753,192.168.1.102,192.168.1.100,Modbus/TCP,0.0,Response:,0.9274740978921043,0.0,0.25,Read Discrete Inputs,0.4922062350040888,0.0,0.3333333333333333,0.0,0.0,1.0,4.767517421460477e-05,0.10323950137648842,True
0.01496060852620375,192.168.1.100,192.168.1.104,Modbus/TCP,0.2857142857142865,Query:,0.9292604501607716,0.0,0.0,Read Coils,0.5230815347636345,0.0,0.0,0.6666666666666666,0.0,1.0,0.0001393196792702651,0.10701766318261081,True
0.014961165213670588,192.168.1.104,192.168.1.100,Modbus/TCP,0.0,Response:,0.9292604501607716,0.0,0.0,Read Coils,0.5230815347636345,0.0,0.6666666666666666,0.0,0.0,1.0,3.7358907525359377e-05,0.11201114751964898,True
0.014961662202749564,192.168.1.100,192.168.1.103,Modbus/TCP,0.2857142857142865,Query:,0.9231868524473026,0.0,0.0,Read Coils,0.517985611502402,0.0,0.0,0.5,0.0,1.0,3.335259036461175e-05,0.10417775890015345,True
0.014962244262031243,192.168.1.103,192.168.1.100,Modbus/TCP,0.0,Response:,0.9231868524473026,0.0,0.0,Read Coils,0.517985611502402,0.0,0.5,0.0,0.0,1.0,3.9061592318712705e-05,0.10777337560408362,True
0.014963954620843569,192.168.1.100,192.168.1.106,Modbus/TCP,0.2857142857142865,Query:,0.9281886387995713,0.0,0.0,Read Coils,0.5212829736123293,0.0,0.0,1.0,0.0,1.0,0.00011478098665979629,0.09950193172673688,True
0.014964520263068588,192.168.1.106,192.168.1.100,Modbus/TCP,0.0,Response:,0.9281886387995713,0.0,0.0,Read Coils,0.5212829736123293,0.0,1.0,0.0,0.0,1.0,3.795985509957827e-05,0.10239717670988759,True
0.014965597818969546,192.168.1.100,192.168.1.102,Modbus/TCP,0.2857142857142865,Query:,0.9278313683458378,0.0,0.0,Read Coils,0.5230815347636345,0.0,0.0,0.3333333333333333,0.0,1.0,7.231402475419902e-05,0.10597579824066383,True
0.014966154506436385,192.168.1.102,192.168.1.100,Modbus/TCP,0.0,Response:,0.9278313683458378,0.0,0.0,Read Coils,0.5230815347636345,0.0,0.3333333333333333,0.0,0.0,1.0,3.7358907525359377e-05,0.1017988401654517,True
0.014967027595358905,192.168.1.100,192.168.1.105,Modbus/TCP,0.2857142857142865,Query:,0.9117541979278313,0.0,0.0,Read Coils,0.5218824939960978,0.0,0.0,0.8333333333333333,0.0,1.0,5.859238847806905e-05,0.10172389268770499,True
0.014967590252664531,192.168.1.105,192.168.1.100,Modbus/TCP,0.0,Response:,0.9117541979278313,0.0,0.0,Read Coils,0.5218824939960978,0.0,0.8333333333333333,0.0,0.0,1.0,3.7759539241505305e-05,0.10518119055311713,True
0.016657184473230172,192.168.1.100,192.168.1.101,Modbus/TCP,0.2857142857142865,Query:,0.0,0.0,1.0,Write Single Coil,0.49820143884070767,0.0,0.0,0.16666666666666666,0.0,1.0,0.11338748939327511,0.10252663457852729,True
0.016657865034851827,192.168.1.101,192.168.1.100,Modbus/TCP,0.2857142857142865,Response:,0.0,0.0,1.0,Write Single Coil,0.49820143884070767,0.0,0.16666666666666666,0.0,0.0,1.0,4.5672015634230956e-05,0.10016604947494595,True
0.02984656272592295,192.168.1.100,192.168.1.106,Modbus/TCP,0.2857142857142865,Query:,0.9285459092533047,0.0,0.5,Read Holding Registers,0.3767985611443829,0.0,0.0,1.0,0.0,1.0,0.8850843009256978,0.0981274341427145,True
0.02984784773372174,192.168.1.106,192.168.1.100,Modbus/TCP,1.0,Response:,0.9285459092533047,0.0,0.5,Read Holding Registers,0.3767985611443829,0.0,1.0,0.0,0.0,1.0,8.623597688840193e-05,0.10100539583524469,True
0.02984876111905607,192.168.1.100,192.168.1.104,Modbus/TCP,0.2857142857142865,Query:,0.9296177206145051,0.0,0.5,Read Holding Registers,0.37230215826638624,0.0,0.0,0.6666666666666666,0.0,1.0,6.12966525617872e-05,0.09652717465089279,True
0.02985006851375031,192.168.1.104,192.168.1.100,Modbus/TCP,1.0,Response:,0.9296177206145051,0.0,0.5,Read Holding Registers,0.37230215826638624,0.0,0.6666666666666666,0.0,0.0,1.0,8.773834582386021e-05,0.09862539507488799,True
0.02985581448358229,192.168.1.100,192.168.1.101,Modbus/TCP,0.2857142857142865,Query:,0.9185423365487674,0.0,0.5,Read Holding Registers,0.3711031174999145,0.0,0.0,0.16666666666666666,0.0,1.0,0.0003856080267365483,0.09779512087228909,True
0.02985712784811531,192.168.1.101,192.168.1.100,Modbus/TCP,1.0,Response:,0.9185423365487674,0.0,0.5,Read Holding Registers,0.3711031174999145,0.0,0.16666666666666666,0.0,0.0,1.0,8.813897753965032e-05,0.09679330631374912,True
0.029857454696788875,192.168.1.100,192.168.1.103,Modbus/TCP,0.2857142857142865,Query:,0.923544122901036,0.0,0.5,Read Holding Registers,0.3857913669003762,0.0,0.0,0.5,0.0,1.0,2.193458645605401e-05,0.09583098405300834,True
0.02985869493079676,192.168.1.103,192.168.1.100,Modbus/TCP,1.0,Response:,0.923544122901036,0.0,0.5,Read Holding Registers,0.3857913669003762,0.0,0.5,0.0,0.0,1.0,8.323123901748539e-05,0.09595309258877428,True
0.02985939787931387,192.168.1.100,192.168.1.105,Modbus/TCP,0.2857142857142865,Query:,0.9121114683815648,0.0,0.5,Read Holding Registers,0.3794964028716069,0.0,0.0,0.8333333333333333,0.0,1.0,4.717438456968923e-05,0.09850325833362185,True
0.029860669454975387,192.168.1.105,192.168.1.100,Modbus/TCP,1.0,Response:,0.9121114683815648,0.0,0.5,Read Holding Registers,0.3794964028716069,0.0,0.8333333333333333,0.0,0.0,1.0,8.533455552698464e-05,0.1052373586908798,True
0.02986113659486043,192.168.1.100,192.168.1.106,Modbus/TCP,0.2857142857142865,Query:,0.9289031797070382,0.0,0.25,Read Discrete Inputs,0.38848920862653524,0.0,0.0,1.0,0.0,1.0,3.1349431784237936e-05,0.1025563474240993,True
0.02986236339673105,192.168.1.106,192.168.1.100,Modbus/TCP,0.0,Response:,0.9289031797070382,0.0,0.25,Read Discrete Inputs,0.38848920862653524,0.0,1.0,0.0,0.0,1.0,8.232981765642392e-05,0.10374408013071629,True
0.02986285292351154,192.168.1.100,192.168.1.104,Modbus/TCP,0.2857142857142865,Query:,0.9299749910682387,0.0,0.25,Read Discrete Inputs,0.3887889688176207,0.0,0.0,0.6666666666666666,0.0,1.0,3.285180071934038e-05,0.10930429399387205,True
0.02986407823292247,192.168.1.104,192.168.1.100,Modbus/TCP,0.0,Response:,0.9299749910682387,0.0,0.25,Read Discrete Inputs,0.3887889688176207,0.0,0.6666666666666666,0.0,0.0,1.0,8.22296597276543e-05,0.10652610344843859,True
0.02986467670926081,192.168.1.100,192.168.1.102,Modbus/TCP,0.2857142857142865,Query:,0.9281886387995713,0.0,0.5,Read Holding Registers,0.3863908872836121,0.0,0.0,0.3333333333333333,0.0,1.0,4.016332953802505e-05,0.11056436801305214,True
0.029865913958349307,192.168.1.102,192.168.1.100,Modbus/TCP,1.0,Response:,0.9281886387995713,0.0,0.5,Read Holding Registers,0.3863908872836121,0.0,0.3333333333333333,0.0,0.0,1.0,8.303092315959034e-05,0.1108563452718825,True
0.029868528747737783,192.168.1.100,192.168.1.101,Modbus/TCP,0.2857142857142865,Query:,0.9188996070025008,0.0,0.25,Read Discrete Inputs,0.389688249394072,0.0,0.0,0.16666666666666666,0.0,1.0,0.00017547669164736458,0.11115214397223644,True
0.029869749579769615,192.168.1.101,192.168.1.100,Modbus/TCP,0.0,Response:,0.9188996070025008,0.0,0.25,Read Discrete Inputs,0.389688249394072,0.0,0.16666666666666666,0.0,0.0,1.0,8.1929185940278e-05,0.10991674652778666,True
0.029872577790894708,192.168.1.100,192.168.1.103,Modbus/TCP,0.2857142857142865,Query:,0.9239013933547695,0.0,0.25,Read Discrete Inputs,0.39538369303854043,0.0,0.0,0.5,0.0,1.0,0.00018979927549771345,0.10791132540844356,True
0.029873770266192305,192.168.1.103,192.168.1.100,Modbus/TCP,0.0,Response:,0.9239013933547695,0.0,0.25,Read Discrete Inputs,0.39538369303854043,0.0,0.5,0.0,0.0,1.0,8.002618528902961e-05,0.11422747880289692,True
0.029876291030619895,192.168.1.100,192.168.1.105,Modbus/TCP,0.2857142857142865,Query:,0.9124687388352983,0.0,0.25,Read Discrete Inputs,0.39448441246315413,0.0,0.0,0.8333333333333333,0.0,1.0,0.00016916674211886682,0.10621680146538026,True
0.02987748798329658,192.168.1.105,192.168.1.100,Modbus/TCP,0.0,Response:,0.9124687388352983,0.0,0.25,Read Discrete Inputs,0.39448441246315413,0.0,0.8333333333333333,0.0,0.0,1.0,8.03266590760501e-05,0.11344199907905063,True
0.029880016210022654,192.168.1.100,192.168.1.106,Modbus/TCP,0.2857142857142865,Query:,0.9292604501607716,0.0,0.0,Read Coils,0.40257793764376104,0.0,0.0,1.0,0.0,1.0,0.0001696675317641382,0.11617550390837021,True
0.02988117286628753,192.168.1.106,192.168.1.100,Modbus/TCP,0.0,Response:,0.9292604501607716,0.0,0.0,Read Coils,0.40257793764376104,0.0,1.0,0.0,0.0,1.0,7.762239499215404e-05,0.11677576329480437,True
0.029885672632272837,192.168.1.100,192.168.1.104,Modbus/TCP,0.2857142857142865,Query:,0.9303322615219721,0.0,0.0,Read Coils,0.39928057553223617,0.0,0.0,0.6666666666666666,0.0,1.0,0.00030197615600291704,0.10654907277450056,True
0.02988684570559438,192.168.1.104,192.168.1.100,Modbus/TCP,0.0,Response:,0.9303322615219721,0.0,0.0,Read Coils,0.39928057553223617,0.0,0.6666666666666666,0.0,0.0,1.0,7.872413221182222e-05,0.11147945974124318,True
0.029887754613549616,192.168.1.100,192.168.1.102,Modbus/TCP,0.2857142857142865,Query:,0.9285459092533047,0.0,0.25,Read Discrete Inputs,0.3848920863239249,0.0,0.0,0.3333333333333333,0.0,1.0,6.099617877441088e-05,0.10230623439255032,True
0.029888999324936598,192.168.1.102,192.168.1.100,Modbus/TCP,0.0,Response:,0.9285459092533047,0.0,0.25,Read Discrete Inputs,0.3848920863239249,0.0,0.3333333333333333,0.0,0.0,1.0,8.353171280486171e-05,0.11434007182188217,True
0.02990364333947982,192.168.1.100,192.168.1.102,Modbus/TCP,0.2857142857142865,Query:,0.9289031797070382,0.0,0.0,Read Coils,0.3947841726553045,0.0,0.0,0.3333333333333333,0.0,1.0,0.0009827495995686133,0.11367068170573663,True
0.029904779101308947,192.168.1.100,192.168.1.101,Modbus/TCP,0.2857142857142865,Query:,0.9192568774562343,0.0,0.0,Read Coils,0.3666067146219178,0.0,0.0,0.16666666666666666,0.0,1.0,7.622018398617703e-05,0.11858569237187551,True
0.02990483879969681,192.168.1.102,192.168.1.100,Modbus/TCP,0.0,Response:,0.9289031797070382,0.0,0.0,Read Coils,0.3947841726553045,0.0,0.3333333333333333,0.0,0.0,1.0,4.006317160747628e-06,0.120763202692935,True
0.02990611485273742,192.168.1.101,192.168.1.100,Modbus/TCP,0.0,Response:,0.9192568774562343,0.0,0.0,Read Coils,0.3666067146219178,0.0,0.16666666666666666,0.0,0.0,1.0,8.563502931436096e-05,0.119959831741921,True
0.029907173006662322,192.168.1.100,192.168.1.105,Modbus/TCP,0.2857142857142865,Query:,0.9128260092890318,0.0,0.0,Read Coils,0.3741007194182239,0.0,0.0,0.8333333333333333,0.0,1.0,7.101197167699162e-05,0.11820908122494832,True
0.02990847144659838,192.168.1.105,192.168.1.100,Modbus/TCP,0.0,Response:,0.9128260092890318,0.0,0.0,Read Coils,0.3741007194182239,0.0,0.8333333333333333,0.0,0.0,1.0,8.71373982494634e-05,0.1178126607052829,True
0.029908814712328605,192.168.1.100,192.168.1.103,Modbus/TCP,0.2857142857142865,Query:,0.924258663808503,0.0,0.0,Read Coils,0.36630695443083233,0.0,0.0,0.5,0.0,1.0,2.303632367536636e-05,0.11262629579561233,True
0.029910151956216772,192.168.1.103,192.168.1.100,Modbus/TCP,0.0,Response:,0.924258663808503,0.0,0.0,Read Coils,0.36630695443083233,0.0,0.5,0.0,0.0,1.0,8.97415044038782e-05,0.10251365497218734,True
0.04477147012372389,192.168.1.100,192.168.1.101,Modbus/TCP,0.2857142857142865,Query:,0.9196141479099678,0.0,0.5,Read Holding Registers,0.3360311750534576,0.0,0.0,0.16666666666666666,0.0,1.0,0.9973326941922004,0.10898603999003126,True
0.04477295810604142,192.168.1.101,192.168.1.100,Modbus/TCP,1.0,Response:,0.9196141479099678,0.0,0.5,Read Holding Registers,0.3360311750534576,0.0,0.16666666666666666,0.0,0.0,1.0,9.985745523558437e-05,0.11179427112692002,True
0.04477721907847527,192.168.1.100,192.168.1.104,Modbus/TCP,0.2857142857142865,Query:,0.9306895319757056,0.0,0.5,Read Holding Registers,0.36420863308790924,0.0,0.0,0.6666666666666666,0.0,1.0,0.00028595088735921485,0.11121191797269257,True
0.044778566769581314,192.168.1.104,192.168.1.100,Modbus/TCP,1.0,Response:,0.9306895319757056,0.0,0.5,Read Holding Registers,0.36420863308790924,0.0,0.6666666666666666,0.0,0.0,1.0,9.044260990704461e-05,0.10856253651493813,True
0.04477908166817665,192.168.1.100,192.168.1.103,Modbus/TCP,0.2857142857142865,Query:,0.9246159342622364,0.0,0.5,Read Holding Registers,0.3758992805689966,0.0,0.0,0.5,0.0,1.0,3.455448551304954e-05,0.09621842800033698,True
0.04478037115335453,192.168.1.103,192.168.1.100,Modbus/TCP,1.0,Response:,0.9246159342622364,0.0,0.5,Read Holding Registers,0.3758992805689966,0.0,0.5,0.0,0.0,1.0,8.653645067542242e-05,0.09688134664754194,True
0.04478075322303686,192.168.1.100,192.168.1.102,Modbus/TCP,0.2857142857142865,Query:,0.9292604501607716,0.0,0.5,Read Holding Registers,0.3911870503526942,0.0,0.0,0.3333333333333333,0.0,1.0,2.564042982942532e-05,0.0952139217558275,True
0.04478196659277021,192.168.1.102,192.168.1.100,Modbus/TCP,1.0,Response:,0.9292604501607716,0.0,0.5,Read Holding Registers,0.3911870503526942,0.0,0.3333333333333333,0.0,0.0,1.0,8.142839629536245e-05,0.09591878037449429,True
0.04478257999370552,192.168.1.100,192.168.1.105,Modbus/TCP,0.2857142857142865,Query:,0.9131832797427653,0.0,0.5,Read Holding Registers,0.39208633092808054,0.0,0.0,0.8333333333333333,0.0,1.0,4.116490882821196e-05,0.09507782609907385,True
0.04478378888605978,192.168.1.105,192.168.1.100,Modbus/TCP,1.0,Response:,0.9131832797427653,0.0,0.5,Read Holding Registers,0.39208633092808054,0.0,0.8333333333333333,0.0,0.0,1.0,8.112792250834196e-05,0.09962054718028253,True
0.04478427990529997,192.168.1.100,192.168.1.101,Modbus/TCP,0.2857142857142865,Query:,0.9199714183637013,0.0,0.25,Read Discrete Inputs,0.39058752996945834,0.0,0.0,0.16666666666666666,0.0,1.0,3.295195864846582e-05,0.10037368193527384,True
0.04478549625995271,192.168.1.101,192.168.1.100,Modbus/TCP,0.0,Response:,0.9199714183637013,0.0,0.25,Read Discrete Inputs,0.39058752996945834,0.0,0.16666666666666666,0.0,0.0,1.0,8.162871215325749e-05,0.10164902161483687,True
0.04478608279661348,192.168.1.100,192.168.1.106,Modbus/TCP,0.2857142857142865,Query:,0.9296177206145051,0.0,0.5,Read Holding Registers,0.3744004796093094,0.0,0.0,1.0,0.0,1.0,3.936206610573319e-05,0.10556542248958913,True
0.04478737974408985,192.168.1.106,192.168.1.100,Modbus/TCP,1.0,Response:,0.9296177206145051,0.0,0.5,Read Holding Registers,0.3744004796093094,0.0,1.0,0.0,0.0,1.0,8.703724032069379e-05,0.11067327800258919,True
0.0447895184388351,192.168.1.100,192.168.1.104,Modbus/TCP,0.2857142857142865,Query:,0.931046802429439,0.0,0.25,Read Discrete Inputs,0.3965827338060772,0.0,0.0,0.6666666666666666,0.0,1.0,0.00014352631228908567,0.11150179791759375,True
0.04479070494429391,192.168.1.104,192.168.1.100,Modbus/TCP,0.0,Response:,0.931046802429439,0.0,0.25,Read Discrete Inputs,0.3965827338060772,0.0,0.6666666666666666,0.0,0.0,1.0,7.962555357288368e-05,0.11440043214303676,True
0.04479355404985476,192.168.1.100,192.168.1.103,Modbus/TCP,0.2857142857142865,Query:,0.92497320471597,0.0,0.25,Read Discrete Inputs,0.3929856115045318,0.0,0.0,0.5,0.0,1.0,0.00019120148650404628,0.11386571327827368,True
0.04479475846482992,192.168.1.103,192.168.1.100,Modbus/TCP,0.0,Response:,0.92497320471597,0.0,0.25,Read Discrete Inputs,0.3929856115045318,0.0,0.5,0.0,0.0,1.0,8.082744872096563e-05,0.11297177680832039,True
0.04479705386784332,192.168.1.100,192.168.1.102,Modbus/TCP,0.2857142857142865,Query:,0.9296177206145051,0.0,0.25,Read Discrete Inputs,0.38998800958515745,0.0,0.0,0.3333333333333333,0.0,1.0,0.00015404289483658196,0.11161037750971507,True
0.044798273207415466,192.168.1.102,192.168.1.100,Modbus/TCP,0.0,Response:,0.9296177206145051,0.0,0.25,Read Discrete Inputs,0.38998800958515745,0.0,0.3333333333333333,0.0,0.0,1.0,8.182902801150837e-05,0.11185448810649344,True
0.044802649099245945,192.168.1.100,192.168.1.105,Modbus/TCP,0.2857142857142865,Query:,0.9135405501964987,0.0,0.25,Read Discrete Inputs,0.3866906474746976,0.0,0.0,0.8333333333333333,0.0,1.0,0.0002936630478936896,0.10819361703671566,True
0.04480388485587475,192.168.1.105,192.168.1.100,Modbus/TCP,0.0,Response:,0.9135405501964987,0.0,0.25,Read Discrete Inputs,0.3866906474746976,0.0,0.8333333333333333,0.0,0.0,1.0,8.293076523082073e-05,0.10569270762527787,True
0.04480475048249879,192.168.1.100,192.168.1.101,Modbus/TCP,0.2857142857142865,Query:,0.9203286888174348,0.0,0.0,Read Coils,0.40317745802699695,0.0,0.0,0.16666666666666666,0.0,1.0,5.80915988329756e-05,0.10074554776956342,True
0.04480590415384427,192.168.1.101,192.168.1.100,Modbus/TCP,0.0,Response:,0.9203286888174348,0.0,0.0,Read Coils,0.40317745802699695,0.0,0.16666666666666666,0.0,0.0,1.0,7.742207913425899e-05,0.10291773172970976,True
0.04480799658233893,192.168.1.100,192.168.1.106,Modbus/TCP,0.2857142857142865,Query:,0.9299749910682387,0.0,0.25,Read Discrete Inputs,0.4001798561086875,0.0,0.0,1.0,0.0,1.0,0.00014042141648975534,0.09854507388371937,True
0.04480916517828138,192.168.1.106,192.168.1.100,Modbus/TCP,0.0,Response:,0.9299749910682387,0.0,0.25,Read Discrete Inputs,0.4001798561086875,0.0,1.0,0.0,0.0,1.0,7.84236584244459e-05,0.10451100125177831,True
0.044813308246399196,192.168.1.100,192.168.1.104,Modbus/TCP,0.2857142857142865,Query:,0.9314040728831725,0.0,0.0,Read Coils,0.386990407666848,0.0,0.0,0.6666666666666666,0.0,1.0,0.0002780384109664892,0.10769018601214947,True
0.0448145425105683,192.168.1.104,192.168.1.100,Modbus/TCP,0.0,Response:,0.9314040728831725,0.0,0.0,Read Coils,0.386990407666848,0.0,0.6666666666666666,0.0,0.0,1.0,8.283060730169529e-05,0.11173237128442494,True
0.04481600959845007,192.168.1.100,192.168.1.103,Modbus/TCP,0.2857142857142865,Query:,0.9253304751697035,0.0,0.0,Read Coils,0.3833932853642377,0.0,0.0,0.5,0.0,1.0,9.84552442288957e-05,0.11036553428130509,True
0.04481726177213554,192.168.1.103,192.168.1.100,Modbus/TCP,0.0,Response:,0.9253304751697035,0.0,0.0,Read Coils,0.3833932853642377,0.0,0.5,0.0,0.0,1.0,8.403250245013308e-05,0.1067688736255331,True
0.04481922734155598,192.168.1.100,192.168.1.102,Modbus/TCP,0.2857142857142865,Query:,0.9299749910682387,0.0,0.0,Read Coils,0.3914868105448447,0.0,0.0,0.3333333333333333,0.0,1.0,0.00013190799252227705,0.10533065137690471,True
0.04482043921882964,192.168.1.102,192.168.1.100,Modbus/TCP,0.0,Response:,0.9299749910682387,0.0,0.0,Read Coils,0.3914868105448447,0.0,0.3333333333333333,0.0,0.0,1.0,8.1328238366237e-05,0.10291590011555286,True
0.044822067492358654,192.168.1.100,192.168.1.105,Modbus/TCP,0.2857142857142865,Query:,0.9138978206502322,0.0,0.0,Read Coils,0.5323741007107132,0.0,0.0,0.8333333333333333,0.0,1.0,0.0001092723005637683,0.10982641344562688,True
0.04482257791357489,192.168.1.105,192.168.1.100,Modbus/TCP,0.0,Response:,0.9138978206502322,0.0,0.0,Read Coils,0.5323741007107132,0.0,0.8333333333333333,0.0,0.0,1.0,3.4254011725673215e-05,0.11010674224846793,True
0.04482482257295861,192.168.1.100,192.168.1.106,Modbus/TCP,0.2857142857142865,Query:,0.9303322615219721,0.0,0.0,Read Coils,0.5278776978337816,0.0,0.0,1.0,0.0,1.0,0.0001506375252498753,0.10903880159877878,True
0.0448253553810703,192.168.1.106,192.168.1.100,Modbus/TCP,0.0,Response:,0.9303322615219721,0.0,0.0,Read Coils,0.5278776978337816,0.0,1.0,0.0,0.0,1.0,3.575638066077566e-05,0.10886416069428591,True
0.059700936985898005,192.168.1.100,192.168.1.102,Modbus/TCP,0.2857142857142865,Query:,0.9303322615219721,0.0,0.5,Read Holding Registers,0.37080335730776404,0.0,0.0,0.3333333333333333,0.0,1.0,0.9982899035198687,0.10208940908777407,True
