Time,Source,Destination,Protocol,Length,SrcPort,DstPort,Flags,Seq,Ack,Win,Len,MSS,response_time,Flag_encode,SrcPort_encode,DstPort_encode,source_encoded,dest_encoded,protocol_encoded,has_response_time,time_dif,anomaly_score,is_anomaly
2.9011735086404077e-05,192.168.1.100,192.168.1.104,TCP,1.0,0.7159804605722261,0.08443824145150033,SYN,0.0,0.0,1.0,0.0,1.0,0.4442390634631105,0.6666666666666666,0.012145748987854251,0.0008097165991902834,0.0,0.6666666666666666,0.0,1.0,4.769008179550333e-05,0.15635548494739804,True
2.9183366833661468e-05,192.168.1.104,192.168.1.100,TCP,1.0,0.08443824145150033,0.7159804605722261,"SYN, ACK",0.0,0.0005659309564233164,1.0,0.0,1.0,0.4442390634631105,1.0,0.0008097165991902834,0.012145748987854251,0.6666666666666666,0.0,0.0,1.0,1.1521763458997341e-05,0.14521168898837278,True
2.9325149581395838e-05,192.168.1.100,192.168.1.104,TCP,0.0,0.7159804605722261,0.08443824145150033,ACK,0.0005659309564233164,0.0005659309564233164,1.0,0.0,0.0,0.37338262476415573,0.0,0.012145748987854251,0.0008097165991902834,0.0,0.6666666666666666,0.0,0.0,9.517978509606877e-06,0.13921271339714814,True
3.060716411090976e-05,192.168.1.100,192.168.1.105,TCP,0.0,0.7150500116306118,0.08443824145150033,"FIN, ACK",0.007357102433503113,0.0062252405206564805,0.9671052631578902,0.0,0.0,0.47319778188790473,0.3333333333333333,0.008906882591093117,0.0008097165991902834,0.0,0.8333333333333333,0.0,1.0,8.606256357633873e-05,0.16217432014959354,True
3.0848941007046265e-05,192.168.1.105,192.168.1.100,TCP,0.0,0.08443824145150033,0.7150500116306118,ACK,0.0062252405206564805,0.00792303338992643,0.9605263157894797,0.0,0.0,0.47319778188790473,0.0,0.0008097165991902834,0.008906882591093117,0.8333333333333333,0.0,0.0,1.0,1.623065809006648e-05,0.15555712914877856,True
3.1229515750964826e-05,192.168.1.105,192.168.1.100,TCP,0.0,0.08443824145150033,0.7150500116306118,"FIN, ACK",0.0062252405206564805,0.00792303338992643,0.9605263157894797,0.0,0.0,0.42267406038082134,0.3333333333333333,0.0008097165991902834,0.008906882591093117,0.8333333333333333,0.0,0.0,1.0,2.5548258104733716e-05,0.1488136719197166,True
3.134891174905693e-05,192.168.1.100,192.168.1.105,TCP,0.0,0.7150500116306118,0.08443824145150033,ACK,0.00792303338992643,0.006791171477079796,0.9671052631578902,0.0,0.0,0.42267406038082134,0.0,0.008906882591093117,0.0008097165991902834,0.0,0.8333333333333333,0.0,1.0,8.015139797563595e-06,0.14808926840421138,True
3.205185568782416e-05,192.168.1.100,192.168.1.105,TCP,1.0,0.7162130728076296,0.08443824145150033,SYN,0.0,0.0,1.0,0.0,1.0,0.44485520640832155,0.6666666666666666,0.012955465587044534,0.0008097165991902834,0.0,0.8333333333333333,0.0,1.0,4.718913555815546e-05,0.14877649924031358,True
3.222497988505771e-05,192.168.1.105,192.168.1.100,TCP,1.0,0.08443824145150033,0.7162130728076296,"SYN, ACK",0.0,0.0005659309564233164,1.0,0.0,1.0,0.44485520640832155,1.0,0.0008097165991902834,0.012955465587044534,0.8333333333333333,0.0,0.0,1.0,1.1621952706467334e-05,0.15379349827143482,True
3.236825508276823e-05,192.168.1.100,192.168.1.105,TCP,0.0,0.7162130728076296,0.08443824145150033,ACK,0.0005659309564233164,0.0005659309564233164,1.0,0.0,0.0,0.37338262476415573,0.0,0.012955465587044534,0.0008097165991902834,0.0,0.8333333333333333,0.0,0.0,9.618167757076173e-06,0.15192182454262237,True
3.365026961228215e-05,192.168.1.100,192.168.1.102,TCP,0.0,0.7152826238660153,0.08443824145150033,"FIN, ACK",0.007357102433503113,0.0062252405206564805,0.9671052631578902,0.0,0.0,0.4805914972304034,0.3333333333333333,0.0097165991902834,0.0008097165991902834,0.0,0.3333333333333333,0.0,1.0,8.606256357633908e-05,0.13668664461232805,True
3.390995590813247e-05,192.168.1.102,192.168.1.100,TCP,0.0,0.08443824145150033,0.7152826238660153,ACK,0.0062252405206564805,0.00792303338992643,0.9605263157894797,0.0,0.0,0.4805914972304034,0.0,0.0008097165991902834,0.0097165991902834,0.3333333333333333,0.0,0.0,1.0,1.7432929059700827e-05,0.15192909158279053,True
3.4305455151812545e-05,192.168.1.102,192.168.1.100,TCP,0.0,0.08443824145150033,0.7152826238660153,"FIN, ACK",0.0062252405206564805,0.00792303338992643,0.9605263157894797,0.0,0.0,0.4220579174356124,0.3333333333333333,0.0008097165991902834,0.0097165991902834,0.3333333333333333,0.0,0.0,1.0,2.6550150579429122e-05,0.16095412017213703,True
3.4423358699928496e-05,192.168.1.100,192.168.1.102,TCP,0.0,0.7152826238660153,0.08443824145150033,ACK,0.00792303338992643,0.006791171477079796,0.9671052631578902,0.0,0.0,0.4220579174356124,0.0,0.0097165991902834,0.0008097165991902834,0.0,0.3333333333333333,0.0,1.0,7.91495055009395e-06,0.1559117024151772,True
3.509048383926811e-05,192.168.1.100,192.168.1.102,TCP,1.0,0.7164456850430332,0.08443824145150033,SYN,0.0,0.0,1.0,0.0,1.0,0.44485520640831944,0.6666666666666666,0.013765182186234817,0.0008097165991902834,0.0,0.3333333333333333,0.0,1.0,4.4784593618886756e-05,0.1445633551345999,True
3.5263608036501646e-05,192.168.1.102,192.168.1.100,TCP,1.0,0.08443824145150033,0.7164456850430332,"SYN, ACK",0.0,0.0005659309564233164,1.0,0.0,1.0,0.44485520640831944,1.0,0.0008097165991902834,0.013765182186234817,0.3333333333333333,0.0,0.0,1.0,1.1621952706466985e-05,0.13673750024908973,True
3.5403898334259865e-05,192.168.1.100,192.168.1.102,TCP,0.0,0.7164456850430332,0.08443824145150033,ACK,0.0005659309564233164,0.0005659309564233164,1.0,0.0,0.0,0.37338262476415573,0.0,0.013765182186234817,0.0008097165991902834,0.0,0.3333333333333333,0.0,0.0,9.417789262137232e-06,0.1420040762041463,True
3.672471656315372e-05,192.168.1.100,192.168.1.103,TCP,0.0,0.714352174924401,0.08443824145150033,"FIN, ACK",0.007357102433503113,0.010186757215619695,0.944078947368439,0.0,0.0,0.4744300677783205,0.3333333333333333,0.006477732793522267,0.0008097165991902834,0.0,0.5,0.0,1.0,8.866748401054707e-05,0.1466375880343707,True
3.696947835924252e-05,192.168.1.103,192.168.1.100,TCP,0.0,0.08443824145150033,0.714352174924401,ACK,0.010186757215619695,0.00792303338992643,0.9605263157894797,0.0,0.0,0.4744300677783205,0.0,0.0008097165991902834,0.006477732793522267,0.5,0.0,0.0,1.0,1.643103658500542e-05,0.1622688822951795,True
3.733512860339958e-05,192.168.1.103,192.168.1.100,TCP,0.0,0.08443824145150033,0.714352174924401,"FIN, ACK",0.010186757215619695,0.00792303338992643,0.9605263157894797,0.0,0.0,0.42329020332603023,0.3333333333333333,0.0008097165991902834,0.006477732793522267,0.5,0.0,0.0,1.0,2.4546365630038312e-05,0.161512294236744,True
3.745601705146783e-05,192.168.1.100,192.168.1.103,TCP,0.0,0.714352174924401,0.08443824145150033,ACK,0.00792303338992643,0.010752688172043012,0.944078947368439,0.0,0.0,0.42329020332603023,0.0,0.006477732793522267,0.0008097165991902834,0.0,0.5,0.0,1.0,8.11532904503324e-06,0.16167087589828308,True
3.815597609028276e-05,192.168.1.100,192.168.1.103,TCP,1.0,0.7166782972784368,0.08443824145150033,SYN,0.0,0.0,1.0,0.0,1.0,0.44423906346311265,0.6666666666666666,0.014574898785425101,0.0008097165991902834,0.0,0.5,0.0,1.0,4.6988757063216165e-05,0.1378053303852606,True
3.8327607837540155e-05,192.168.1.103,192.168.1.100,TCP,1.0,0.08443824145150033,0.7166782972784368,"SYN, ACK",0.0,0.0005659309564233164,1.0,0.0,1.0,0.44423906346311265,1.0,0.0008097165991902834,0.014574898785425101,0.5,0.0,0.0,1.0,1.1521763458997689e-05,0.11886286254541684,True
3.8467898135298374e-05,192.168.1.100,192.168.1.103,TCP,0.0,0.7166782972784368,0.08443824145150033,ACK,0.0005659309564233164,0.0005659309564233164,1.0,0.0,0.0,0.37338262476415573,0.0,0.014574898785425101,0.0008097165991902834,0.0,0.5,0.0,0.0,9.417789262137232e-06,0.11696220027990614,True
3.974543531488384e-05,192.168.1.100,192.168.1.106,TCP,0.0,0.7155152361014189,0.08443824145150033,"FIN, ACK",0.007357102433503113,0.0062252405206564805,0.9671052631578902,0.0,0.0,0.4695009242166533,0.3333333333333333,0.010526315789473684,0.0008097165991902834,0.0,1.0,0.0,1.0,8.576199583393014e-05,0.13461558608141455,True
3.997825751116343e-05,192.168.1.106,192.168.1.100,TCP,0.0,0.08443824145150033,0.7155152361014189,ACK,0.0062252405206564805,0.00792303338992643,0.9605263157894797,0.0,0.0,0.4695009242166533,0.0,0.0008097165991902834,0.010526315789473684,1.0,0.0,0.0,1.0,1.5629522605248955e-05,0.14980982533014664,True
4.033196815551128e-05,192.168.1.106,192.168.1.100,TCP,0.0,0.08443824145150033,0.7155152361014189,"FIN, ACK",0.0062252405206564805,0.00792303338992643,0.9605263157894797,0.0,0.0,0.4239063462712392,0.3333333333333333,0.0008097165991902834,0.010526315789473684,1.0,0.0,0.0,1.0,2.3744851650282196e-05,0.15954175606469942,True
4.045434905355568e-05,192.168.1.100,192.168.1.106,TCP,0.0,0.7155152361014189,0.08443824145150033,ACK,0.00792303338992643,0.006791171477079796,0.9671052631578902,0.0,0.0,0.4239063462712392,0.0,0.010526315789473684,0.0008097165991902834,0.0,1.0,0.0,1.0,8.215518292502885e-06,0.13879521466750502,True
4.117221749208443e-05,192.168.1.100,192.168.1.106,TCP,1.0,0.7169109095138404,0.08443824145150033,SYN,0.0,0.0,1.0,0.0,1.0,0.44423906346311265,0.6666666666666666,0.015384615384615384,0.0008097165991902834,0.0,1.0,0.0,1.0,4.819102803285086e-05,0.1384942771638105,True
4.134384923934183e-05,192.168.1.106,192.168.1.100,TCP,1.0,0.08443824145150033,0.7169109095138404,"SYN, ACK",0.0,0.0005659309564233164,1.0,0.0,1.0,0.44423906346311265,1.0,0.0008097165991902834,0.015384615384615384,1.0,0.0,0.0,1.0,1.1521763458997689e-05,0.11963017896543765,True
4.1484139537100046e-05,192.168.1.100,192.168.1.106,TCP,0.0,0.7169109095138404,0.08443824145150033,ACK,0.0005659309564233164,0.0005659309564233164,1.0,0.0,0.0,0.37338262476415573,0.0,0.015384615384615384,0.0008097165991902834,0.0,1.0,0.0,0.0,9.417789262137232e-06,0.1485170408278145,True
4.276167671668551e-05,192.168.1.100,192.168.1.101,TCP,0.0,0.7157478483368225,0.08443824145150033,"FIN, ACK",0.007357102433503113,0.0062252405206564805,0.9671052631578902,0.0,0.0,0.4670363524358197,0.3333333333333333,0.011336032388663967,0.0008097165991902834,0.0,0.16666666666666666,0.0,1.0,8.576199583393014e-05,0.1465582645587831,True
4.29885291130605e-05,192.168.1.101,192.168.1.100,TCP,0.0,0.08443824145150033,0.7157478483368225,ACK,0.0062252405206564805,0.00792303338992643,0.9605263157894797,0.0,0.0,0.4670363524358197,0.0,0.0008097165991902834,0.011336032388663967,0.16666666666666666,0.0,0.0,1.0,1.5228765615370724e-05,0.16187887176213858,True
4.3367611407002914e-05,192.168.1.101,192.168.1.100,TCP,0.0,0.08443824145150033,0.7157478483368225,"FIN, ACK",0.0062252405206564805,0.00792303338992643,0.9605263157894797,0.0,0.0,0.42267406038082134,0.3333333333333333,0.0008097165991902834,0.011336032388663967,0.16666666666666666,0.0,0.0,1.0,2.544806885726442e-05,0.1591831017142906,True
4.3487007405095016e-05,192.168.1.100,192.168.1.101,TCP,0.0,0.7157478483368225,0.08443824145150033,ACK,0.00792303338992643,0.006791171477079796,0.9671052631578902,0.0,0.0,0.42267406038082134,0.0,0.011336032388663967,0.0008097165991902834,0.0,0.16666666666666666,0.0,1.0,8.015139797563595e-06,0.15693751018520527,True
4.420786074357607e-05,192.168.1.100,192.168.1.101,TCP,1.0,0.717143521749244,0.08443824145150033,SYN,0.0,0.0,1.0,0.0,1.0,0.4670363524358197,0.6666666666666666,0.016194331983805668,0.0008097165991902834,0.0,0.16666666666666666,0.0,1.0,4.839140652779015e-05,0.13896716373449397,True
4.443471313995106e-05,192.168.1.101,192.168.1.100,TCP,1.0,0.08443824145150033,0.717143521749244,"SYN, ACK",0.0,0.0005659309564233164,1.0,0.0,1.0,0.4670363524358197,1.0,0.0008097165991902834,0.016194331983805668,0.16666666666666666,0.0,0.0,1.0,1.5228765615370724e-05,0.1270371141246816,True
4.457201853775697e-05,192.168.1.100,192.168.1.101,TCP,0.0,0.717143521749244,0.08443824145150033,ACK,0.0005659309564233164,0.0005659309564233164,1.0,0.0,0.0,0.37338262476415573,0.0,0.016194331983805668,0.0008097165991902834,0.0,0.16666666666666666,0.0,0.0,9.217410767197942e-06,0.1388782230015521,True
4.600775541481447e-05,192.168.1.100,192.168.1.104,TCP,0.0,0.7159804605722261,0.08443824145150033,"FIN, ACK",0.007357102433503113,0.0062252405206564805,0.9671052631578902,0.0,0.0,0.47073321010706903,0.3333333333333333,0.012145748987854251,0.0008097165991902834,0.0,0.6666666666666666,0.0,1.0,9.638205606570208e-05,0.15382494460670032,True
4.6243562511046366e-05,192.168.1.104,192.168.1.100,TCP,0.0,0.08443824145150033,0.7159804605722261,ACK,0.0062252405206564805,0.00792303338992643,0.9605263157894797,0.0,0.0,0.47073321010706903,0.0,0.0008097165991902834,0.012145748987854251,0.6666666666666666,0.0,0.0,1.0,1.58299011001879e-05,0.1628006340701435,True
4.6649508904559505e-05,192.168.1.104,192.168.1.100,TCP,0.0,0.08443824145150033,0.7159804605722261,"FIN, ACK",0.0062252405206564805,0.00792303338992643,0.9605263157894797,0.0,0.0,0.4232902033260281,0.3333333333333333,0.0008097165991902834,0.012145748987854251,0.6666666666666666,0.0,0.0,1.0,2.725147531171629e-05,0.1654649415761712,True
4.677039735262775e-05,192.168.1.100,192.168.1.104,TCP,0.0,0.7159804605722261,0.08443824145150033,ACK,0.00792303338992643,0.006791171477079796,0.9671052631578902,0.0,0.0,0.4232902033260281,0.0,0.012145748987854251,0.0008097165991902834,0.0,0.6666666666666666,0.0,1.0,8.11532904503289e-06,0.16651216117557033,True
4.7643480588676234e-05,192.168.1.100,192.168.1.105,TCP,0.0,0.7162130728076296,0.08443824145150033,"FIN, ACK",0.007357102433503113,0.0062252405206564805,0.9671052631578902,0.0,0.0,0.4651879236001972,0.3333333333333333,0.012955465587044534,0.0008097165991902834,0.0,0.8333333333333333,0.0,1.0,5.8610709769683846e-05,0.14423950007107794,True
4.7865855635122775e-05,192.168.1.105,192.168.1.100,TCP,0.0,0.08443824145150033,0.7162130728076296,ACK,0.0062252405206564805,0.00792303338992643,0.9605263157894797,0.0,0.0,0.4651879236001972,0.0,0.0008097165991902834,0.012955465587044534,0.8333333333333333,0.0,0.0,1.0,1.4928197872962485e-05,0.12265024168940261,True
4.82568775288744e-05,192.168.1.105,192.168.1.100,TCP,0.0,0.08443824145150033,0.7162130728076296,"FIN, ACK",0.0062252405206564805,0.00792303338992643,0.9605263157894797,0.0,0.0,0.37338262476415573,0.3333333333333333,0.0008097165991902834,0.012955465587044534,0.8333333333333333,0.0,0.0,0.0,2.6249582837020534e-05,0.1403262275406168,True
4.8612080623198386e-05,192.168.1.100,192.168.1.102,TCP,0.0,0.7164456850430332,0.08443824145150033,"FIN, ACK",0.007357102433503113,0.0062252405206564805,0.9671052631578902,0.0,0.0,0.37338262476415573,0.3333333333333333,0.013765182186234817,0.0008097165991902834,0.0,0.3333333333333333,0.0,0.0,2.3845040897751145e-05,0.1410637036093979,True
4.8732969071266646e-05,192.168.1.100,192.168.1.105,TCP,0.0,0.7162130728076296,0.08443824145150033,ACK,0.00792303338992643,0.006791171477079796,0.9671052631578902,0.0,0.0,0.18545902647561888,0.0,0.012955465587044534,0.0008097165991902834,0.0,0.8333333333333333,0.0,1.0,8.115329045033587e-06,0.15161278161462882,True
4.8837440569597236e-05,192.168.1.102,192.168.1.100,TCP,0.0,0.08443824145150033,0.7164456850430332,ACK,0.0062252405206564805,0.00792303338992643,0.9605263157894797,0.0,0.0,0.37338262476415573,0.0,0.0008097165991902834,0.013765182186234817,0.3333333333333333,0.0,0.0,0.0,7.013247322868188e-06,0.14556737287292865,True
4.9188166313992774e-05,192.168.1.102,192.168.1.100,TCP,0.0,0.08443824145150033,0.7164456850430332,"FIN, ACK",0.0062252405206564805,0.00792303338992643,0.9605263157894797,0.0,0.0,0.18545902647561888,0.3333333333333333,0.0008097165991902834,0.013765182186234817,0.3333333333333333,0.0,0.0,1.0,2.3544473155342906e-05,0.13770893093276698,True
4.929711516225181e-05,192.168.1.100,192.168.1.102,TCP,0.0,0.7164456850430332,0.08443824145150033,ACK,0.00792303338992643,0.006791171477079796,0.9671052631578902,0.0,0.0,0.37338262476415573,0.0,0.013765182186234817,0.0008097165991902834,0.0,0.3333333333333333,0.0,0.0,7.313815065276428e-06,0.10575908398291821,True
5.0541818442361954e-05,192.168.1.100,192.168.1.103,TCP,0.0,0.7166782972784368,0.08443824145150033,"FIN, ACK",0.007357102433503113,0.0062252405206564805,0.9671052631578902,0.0,0.0,0.46333949476457037,0.3333333333333333,0.014574898785425101,0.0008097165991902834,0.0,0.5,0.0,1.0,8.355783238960039e-05,0.12236951471744938,True
5.0759716138880035e-05,192.168.1.103,192.168.1.100,TCP,0.0,0.08443824145150033,0.7166782972784368,ACK,0.0062252405206564805,0.00792303338992643,0.9605263157894797,0.0,0.0,0.46333949476457037,0.0,0.0008097165991902834,0.014574898785425101,0.5,0.0,0.0,1.0,1.462763013055355e-05,0.1310322705860559,True
5.114476823272706e-05,192.168.1.103,192.168.1.100,TCP,0.0,0.08443824145150033,0.7166782972784368,"FIN, ACK",0.0062252405206564805,0.00792303338992643,0.9605263157894797,0.0,0.0,0.4325323475041536,0.3333333333333333,0.0008097165991902834,0.014574898785425101,0.5,0.0,0.0,1.0,2.5848825847142652e-05,0.10714520358402156,True
5.128804343043758e-05,192.168.1.100,192.168.1.103,TCP,0.0,0.7166782972784368,0.08443824145150033,ACK,0.00792303338992643,0.006791171477079796,0.9671052631578902,0.0,0.0,0.4325323475041536,0.0,0.014574898785425101,0.0008097165991902834,0.0,0.5,0.0,1.0,9.618167757076173e-06,0.15234260066214259,True
5.187905362099347e-05,192.168.1.100,192.168.1.103,TCP,1.0,0.7173761339846475,0.08443824145150033,SYN,0.0,0.0,1.0,0.0,1.0,0.44362292051790586,0.6666666666666666,0.01700404858299595,0.0008097165991902834,0.0,0.5,0.0,1.0,3.9674941997939735e-05,0.1505497953344213,True
5.204919291827472e-05,192.168.1.103,192.168.1.100,TCP,1.0,0.08443824145150033,0.7173761339846475,"SYN, ACK",0.0,0.0005659309564233164,1.0,0.0,1.0,0.44362292051790586,1.0,0.0008097165991902834,0.01700404858299595,0.5,0.0,0.0,1.0,1.142157421152839e-05,0.15257911277754177,True
5.2189483216032933e-05,192.168.1.100,192.168.1.103,TCP,0.0,0.7173761339846475,0.08443824145150033,ACK,0.0005659309564233164,0.0005659309564233164,1.0,0.0,0.0,0.37338262476415573,0.0,0.01700404858299595,0.0008097165991902834,0.0,0.5,0.0,0.0,9.417789262136885e-06,0.12921265844238414,True
5.312674180105591e-05,192.168.1.100,192.168.1.106,TCP,0.0,0.7169109095138404,0.08443824145150033,"FIN, ACK",0.007357102433503113,0.0062252405206564805,0.9671052631578902,0.0,0.0,0.42452248921645025,0.3333333333333333,0.015384615384615384,0.0008097165991902834,0.0,1.0,0.0,1.0,6.291884741087371e-05,0.09978235607597577,True
5.325061514907647e-05,192.168.1.106,192.168.1.100,TCP,0.0,0.08443824145150033,0.7169109095138404,ACK,0.0062252405206564805,0.00792303338992643,0.9605263157894797,0.0,0.0,0.42452248921645025,0.0,0.0008097165991902834,0.015384615384615384,1.0,0.0,0.0,1.0,8.315707539972877e-06,0.11075158697565346,True
